property_id,rental_price,bedrooms,bathrooms,car_spaces,property_type,suburb,year,quarter,address
17546646,500.0,2,1,1,Apartment / Unit / Flat,skye,2025,2,"22 Mccormicks Road, Skye, VIC 3977"
17550666,525.0,3,2,1,House,cranbourne west,2025,2,"Heracles Lane Cranbourne, West, VIC 3977"
17550711,720.0,4,2,2,House,skye,2025,2,"Oleander Court, Skye, VIC 3977"
17555082,650.0,4,2,2,House,cranbourne,2025,2,"Clegg Street, Cranbourne, VIC 3977"
17568957,695.0,4,2,2,House,botanic ridge,2025,2,"Mintbush Circuit Botanic, Ridge, VIC 3977"
17573251,560.0,3,2,2,Townhouse,botanic ridge,2025,2,"Echidna Parade Botanic, Ridge, VIC 3977"
17573717,280.0,1,1,2,House,cranbourne,2025,2,"Barkly Street, Cranbourne, VIC 3977"
17574708,550.0,3,2,2,House,cranbourne east,2025,2,"Pipetrack Circuit Cranbourne, East, VIC 3977"
17575186,620.0,4,2,2,House,cranbourne east,2025,2,"Stately Drive Cranbourne, East, VIC 3977"
17575307,600.0,4,2,1,House,cranbourne west,2025,2,"Goodenia Loop Cranbourne, West, VIC 3977"
17576969,655.0,4,2,2,House,cranbourne north,2025,2,"Yorkshire Drive Cranbourne, North, VIC 3977"
17617960,920.0,1,1,2,House,maryborough,2025,2,"High Street, Maryborough, VIC 3465"
17630283,420.0,4,2,3,House,maryborough,2025,2,"Barkly Street, Maryborough, VIC 3465"
17641117,340.0,3,1,1,House,maryborough,2025,2,"Kennedy Street, Maryborough, VIC 3465"
17653797,320.0,2,1,1,Apartment / Unit / Flat,maryborough,2025,2,"10 Pekin Road, Maryborough, VIC 3465"
17656283,380.0,3,1,1,Apartment / Unit / Flat,maryborough,2025,2,"51 Park Road, Maryborough, VIC 3465"
16281972,640.0,3,1,2,House,box hill south,2025,2,"Kitchener Street Box Hill, South, VIC 3128"
16961408,1090.0,4,3,2,Townhouse,box hill south,2025,2,"133 Middleborough Road Box Hill, South, VIC 3128"
17065257,1190.0,3,3,2,Townhouse,box hill south,2025,2,"Foch Street Box Hill, South, VIC 3128"
17108308,900.0,4,2,2,House,box hill south,2025,2,"Beaver Street Box Hill, South, VIC 3128"
17452025,980.0,4,3,2,Townhouse,box hill south,2025,2,"5 Hay Street Box Hill, South, VIC 3128"
17511067,930.0,4,3,2,Townhouse,box hill south,2025,2,"325 Station Street Box Hill, South, VIC 3128"
17532960,450.0,2,1,1,Apartment / Unit / Flat,box hill south,2025,2,"878 Canterbury Road Box Hill, South, VIC 3128"
17581370,455.0,1,1,1,Apartment / Unit / Flat,box hill south,2025,2,"154 Elgar Road Box Hill, South, VIC 3128"
17593264,620.0,3,1,2,House,box hill south,2025,2,"Cherrytree Lane Box Hill, South, VIC 3128"
17600504,600.0,3,1,2,House,box hill south,2025,2,"Brook Crescent Box Hill, South, VIC 3128"
17600554,1350.0,6,3,2,House,box hill south,2025,2,"Haughton Court Box Hill, South, VIC 3128"
17604535,1000.0,3,2,1,House,box hill south,2025,2,"Venice Street Box Hill, South, VIC 3128"
17612063,510.0,2,1,3,House,box hill south,2025,2,"David Street Box Hill, South, VIC 3128"
17612433,750.0,3,1,2,House,box hill south,2025,2,"Riversdale Rd Box Hill, South, VIC 3128"
17614200,550.0,3,1,1,Townhouse,box hill south,2025,2,"166 Station Street Box Hill, South, VIC 3128"
17622855,610.0,3,1,2,House,box hill south,2025,2,"Jellicoe Street Box Hill, South, VIC 3128"
17623101,710.0,3,2,2,Townhouse,box hill south,2025,2,"12 Neville Street Box Hill, South, VIC 3128"
17623974,950.0,4,2,2,House,box hill south,2025,2,"1a Birdwood Street Box Hill, South, VIC 3128"
17625723,680.0,3,2,1,Townhouse,box hill south,2025,2,"5 Hay St Box Hill, South, VIC 3128"
17629913,625.0,3,1,1,House,box hill south,2025,2,"Elgar Road Box Hill, South, VIC 3128"
14398256,440.0,4,2,2,House,kilmore,2025,2,"May Street, Kilmore, VIC 3764"
15934570,470.0,3,1,2,House,kilmore,2025,2,"Parade Street, Kilmore, VIC 3764"
16094746,450.0,3,1,1,House,kilmore,2025,2,"Rose Court, Kilmore, VIC 3764"
17224484,550.0,3,2,2,House,broadford,2025,2,"Bloodwood St, Broadford, VIC 3658"
17424727,580.0,4,2,2,House,kilmore,2025,2,"Teal Court, Kilmore, VIC 3764"
17425988,400.0,4,1,1,House,broadford,2025,2,"Pinniger Street, Broadford, VIC 3658"
17510921,450.0,2,2,2,House,kilmore,2025,2,"Vineyard Lane, Kilmore, VIC 3764"
17561797,500.0,3,3,2,Townhouse,kilmore,2025,2,"33 Allan Street, Kilmore, VIC 3764"
17607377,550.0,4,2,3,House,broadford,2025,2,"Coolabah Street, Broadford, VIC 3658"
17624078,580.0,4,2,2,House,broadford,2025,2,"Aspect Boulevard, Broadford, VIC 3658"
17631174,520.0,3,2,2,House,broadford,2025,2,"45a Govett Street, Broadford, VIC 3658"
17645103,450.0,4,2,2,House,kilmore,2025,2,"Mikada Boulevard, Kilmore, VIC 3764"
17649056,520.0,4,2,2,House,broadford,2025,2,"Violet Lane, Broadford, VIC 3658"
17658530,650.0,4,3,5,House,kilmore,2025,2,"Stables Street, Kilmore, VIC 3764"
14234390,440.0,4,2,2,House,ballarat east,2025,2,"Gordon Street Ballarat, East, VIC 3350"
14679101,550.0,4,2,1,House,ballarat central,2025,2,"Raglan Street Ballarat, Central, VIC 3350"
15789060,460.0,3,1,1,Townhouse,ballarat central,2025,2,"Drummond Street South Ballarat, Central, VIC 3350"
16067452,420.0,3,1,2,House,brown hill,2025,2,"Humffray St N Brown, Hill, VIC 3350"
16634808,420.0,3,2,2,House,brown hill,2025,2,"Catherine Court Brown, Hill, VIC 3350"
17461346,430.0,4,1,2,House,wendouree-alfredton,2025,2,"Coonatta Street, Alfredton, VIC 3350"
17515735,360.0,2,1,1,Apartment / Unit / Flat,brown hill,2025,2,"Florence Court Brown, Hill, VIC 3350"
17548595,495.0,4,2,3,House,brown hill,2025,2,"Chiara Court Brown, Hill, VIC 3350"
17553734,450.0,4,2,2,House,brown hill,2025,2,"Ambience Place Brown, Hill, VIC 3350"
17566576,265.0,1,1,1,Apartment / Unit / Flat,ballarat east,2025,2,"106 Larter St Ballarat, East, VIC 3350"
17566733,440.0,3,2,2,House,ballarat central,2025,2,"Moyle Street Ballarat, Central, VIC 3350"
17566739,400.0,2,1,2,Apartment / Unit / Flat,ballarat north,2025,2,"410a Landsborough Street Ballarat, North, VIC 3350"
17567759,430.0,4,2,2,House,canadian,2025,2,"Kline St, Canadian, VIC 3350"
17567888,400.0,4,1,2,House,redan,2025,2,"703a Darling Street, Redan, VIC 3350"
17568866,295.0,1,1,1,Apartment / Unit / Flat,soldiers hill,2025,2,"4 Macarthur Street Soldiers, Hill, VIC 3350"
17568899,510.0,4,2,2,House,wendouree-alfredton,2025,2,"Cavan Grove, Alfredton, VIC 3350"
17569196,540.0,4,2,2,House,wendouree-alfredton,2025,2,"Sapphire Dr, Alfredton, VIC 3350"
17569392,550.0,3,1,1,House,ballarat central,2025,2,"Drummond Street South Ballarat, Central, VIC 3350"
17542356,470.0,1,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"176 Edward Street Brunswick, East, VIC 3057"
17542541,490.0,1,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"26 Lygon Street Brunswick, East, VIC 3057"
17547179,495.0,1,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"185 Weston Street Brunswick, East, VIC 3057"
17553584,595.0,2,1,1,Villa,brunswick east,2025,2,"21 Albert Street Brunswick, East, VIC 3057"
17556768,730.0,3,1,1,House,brunswick east,2025,2,"Stewart Street Brunswick, East, VIC 3057"
17557018,500.0,1,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"182 Edward Street Brunswick, East, VIC 3057"
17557301,400.0,1,1,1,Studio,brunswick east,2025,2,"387 Lygon Street Brunswick, East, VIC 3057"
17562167,1000.0,3,3,1,Townhouse,brunswick east,2025,2,"7 Holmes Street Brunswick, East, VIC 3057"
17564286,500.0,2,1,1,Townhouse,brunswick east,2025,2,"17 Barkly Street Brunswick, East, VIC 3057"
17565266,520.0,1,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"77 Nicholson Street Brunswick, East, VIC 3057"
17565775,600.0,2,1,2,House,brunswick east,2025,2,"Ryan Street Brunswick, East, VIC 3057"
17566015,500.0,1,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"410 Lygon Street Brunswick, East, VIC 3057"
17566447,620.0,2,2,1,Apartment / Unit / Flat,brunswick east,2025,2,"42 Hutchinson Street Brunswick, East, VIC 3057"
17568581,720.0,2,2,1,Townhouse,brunswick east,2025,2,"127 Blyth Street Brunswick, East, VIC 3057"
17569644,680.0,2,2,1,Townhouse,brunswick east,2025,2,"109 Victoria Street Brunswick, East, VIC 3057"
17570747,580.0,2,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"392 Lygon Street Brunswick, East, VIC 3057"
17571365,790.0,2,2,1,Apartment / Unit / Flat,brunswick east,2025,2,"15 Brunswick Road Brunswick, East, VIC 3057"
17572381,615.0,2,1,1,Apartment / Unit / Flat,brunswick east,2025,2,"98 Nicholson Street Brunswick, East, VIC 3057"
17572429,675.0,2,2,1,Apartment / Unit / Flat,brunswick east,2025,2,"127 Nicholson Street Brunswick, East, VIC 3057"
17577612,700.0,2,1,2,Apartment / Unit / Flat,brunswick east,2025,2,"9 O Connor Street Brunswick, East, VIC 3057"
17023359,455.0,2,1,1,Apartment / Unit / Flat,pascoe vale-coburg north,2025,2,"24 Ulm Street Coburg, North, VIC 3058"
17052593,650.0,2,2,1,Apartment / Unit / Flat,brunswick,2025,2,"12 Hope Street, Brunswick, VIC 3056"
17091100,750.0,2,1,1,Townhouse,brunswick,2025,2,"11 Merrifield Street, Brunswick, VIC 3056"
17138414,520.0,2,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"77 Galada Avenue, Parkville, VIC 3052"
17628550,625.0,2,2,1,Apartment / Unit / Flat,brunswick east,2025,2,"330 Lygon Street Brunswick, East, VIC 3057"
17631674,575.0,2,1,2,House,carlton north,2025,2,"Lygon Street Carlton, North, VIC 3054"
17644000,520.0,1,1,1,Apartment / Unit / Flat,brunswick,2025,2,"18 Lobb Street, Brunswick, VIC 3056"
17647579,550.0,2,1,1,Apartment / Unit / Flat,brunswick,2025,2,"171 Barkly Street, Brunswick, VIC 3056"
17654676,660.0,2,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"40 Leonard Street, Parkville, VIC 3052"
17656557,1800.0,4,3,2,House,brunswick east,2025,2,"Weston Street Brunswick, East, VIC 3057"
17656856,750.0,2,2,1,Townhouse,brunswick,2025,2,"10 Davies Street, Brunswick, VIC 3056"
17660701,720.0,2,2,2,Townhouse,brunswick,2025,2,"18 De Carle Street, Brunswick, VIC 3056"
12185796,27.5,3,2,2,House,myrtleford,2025,2,"Chambers Street, Myrtleford, VIC 3737"
12185955,23.75,3,2,2,House,myrtleford,2025,2,"Jubilee Street, Myrtleford, VIC 3737"
14346868,370.0,2,1,1,Apartment / Unit / Flat,porepunkah,2025,2,"Great Alpine Road, Porepunkah, VIC 3740"
16559047,33.0,1,1,9,Apartment / Unit / Flat,myrtleford,2025,2,"Mcgeehan Cres, Myrtleford, VIC 3737"
16593734,27.5,1,1,2,House,myrtleford,2025,2,"Merriang South Road, Myrtleford, VIC 3737"
17006044,700.0,4,2,3,House,bright,2025,2,"Tempo Crescent, Bright, VIC 3741"
17461554,370.0,2,1,1,Apartment / Unit / Flat,bright,2025,2,"56 Coronation Avenue, Bright, VIC 3741"
17461558,480.0,3,1,2,Apartment / Unit / Flat,bright,2025,2,"4 Mystic Lane, Bright, VIC 3741"
17502053,690.0,1,2,1,Apartment / Unit / Flat,myrtleford,2025,2,"Myrtle St, Myrtleford, VIC 3737"
17532132,610.0,3,1,2,House,bright,2025,2,"Mountbatten Avenue, Bright, VIC 3741"
17553536,610.0,3,1,2,House,bright,2025,2,"Pioneer Lane, Bright, VIC 3741"
17559100,520.0,4,2,3,House,myrtleford,2025,2,"Banool Ave, Myrtleford, VIC 3737"
17566534,590.0,3,1,2,House,bright,2025,2,"Riverside Avenue, Bright, VIC 3741"
17570890,480.0,3,1,1,Apartment / Unit / Flat,myrtleford,2025,2,"23 Clyde Street, Myrtleford, VIC 3737"
17584884,650.0,4,2,2,House,porepunkah,2025,2,"1a Wood Street, Porepunkah, VIC 3740"
17586191,710.0,3,2,2,House,porepunkah,2025,2,"Great Alpine Road, Porepunkah, VIC 3740"
15135571,390.0,3,1,2,House,foster,2025,2,"37a Hoddle Road, Foster, VIC 3960"
15920147,285.0,1,1,1,Apartment / Unit / Flat,foster,2025,2,"11 Mcdonald Street, Foster, VIC 3960"
16091465,420.0,3,2,2,House,venus bay,2025,2,"Inlet View Road Venus, Bay, VIC 3956"
17416491,500.0,4,2,2,House,walkerville,2025,2,"Grevillia Street, Walkerville, VIC 3956"
17471736,510.0,3,1,3,House,walkerville,2025,2,"Acacia Road, Walkerville, VIC 3956"
17481229,320.0,2,1,2,House,foster,2025,2,"925b Fullers Road, Foster, VIC 3960"
17519220,400.0,4,1,2,House,foster,2025,2,"Fullers Road, Foster, VIC 3960"
17540352,385.0,3,1,4,House,venus bay,2025,2,"Landscape Drive Venus, Bay, VIC 3956"
17541354,430.0,3,2,3,House,venus bay,2025,2,"Crichton Crescent Venus, Bay, VIC 3956"
17575959,400.0,3,1,4,House,foster,2025,2,"Devlin Road, Foster, VIC 3960"
17622626,580.0,4,2,2,House,bandiana,2025,2,"Finch Place, Bandiana, VIC 3691"
17624682,600.0,3,2,2,House,leneva,2025,2,"Dwyer Avenue, Leneva, VIC 3691"
17627203,600.0,4,2,2,House,baranduda,2025,2,"Baldock Street, Baranduda, VIC 3691"
17538507,375.0,1,1,1,Apartment / Unit / Flat,richmond-burnley,2025,2,"34 Adam St, Burnley, VIC 3121"
17585354,660.0,2,2,1,Apartment / Unit / Flat,south yarra,2025,2,"36 Wilson Street South, Yarra, VIC 3141"
17585671,420.0,1,1,1,Apartment / Unit / Flat,south yarra,2025,2,"8 Tivoli Road South, Yarra, VIC 3141"
17585924,545.0,1,1,1,Apartment / Unit / Flat,hawthorn,2025,2,"17 Lynch Street, Hawthorn, VIC 3122"
17585945,1700.0,3,2,2,House,toorak,2025,2,"Balmerino Avenue, Toorak, VIC 3142"
17585963,550.0,1,1,1,Apartment / Unit / Flat,richmond-burnley,2025,2,"381 Punt Rd, Richmond, VIC 3121"
17586150,400.0,1,1,1,Apartment / Unit / Flat,hawthorn,2025,2,"2 Edward St, Hawthorn, VIC 3122"
17586184,525.0,1,1,1,Apartment / Unit / Flat,richmond-burnley,2025,2,"253 Bridge Road, Richmond, VIC 3121"
17586252,1050.0,3,1,1,House,richmond-burnley,2025,2,"Bennett Street, Richmond, VIC 3121"
17586256,560.0,2,1,1,Apartment / Unit / Flat,richmond-burnley,2025,2,"215 Lennox St, Richmond, VIC 3121"
17586286,550.0,1,1,1,Apartment / Unit / Flat,south yarra,2025,2,"7 Claremont St South, Yarra, VIC 3141"
17586546,515.0,1,1,1,Apartment / Unit / Flat,south yarra,2025,2,"3 Arthur Street South, Yarra, VIC 3141"
17586561,1100.0,3,2,2,Townhouse,richmond-burnley,2025,2,"29a Adam Street, Burnley, VIC 3121"
17587355,850.0,1,2,1,Apartment / Unit / Flat,south yarra,2025,2,"Chapel Mews South, Yarra, VIC 3141"
17587381,1900.0,4,4,2,Townhouse,south yarra,2025,2,"62a Cromwell Road South, Yarra, VIC 3141"
17587542,550.0,1,1,1,Apartment / Unit / Flat,hawthorn,2025,2,"107 Riversdale Road, Hawthorn, VIC 3122"
17587829,795.0,2,1,1,Apartment / Unit / Flat,south yarra,2025,2,"1 Clara Street South, Yarra, VIC 3141"
17587968,615.0,1,1,2,Apartment / Unit / Flat,hawthorn,2025,2,"11 Lisson Grove, Hawthorn, VIC 3122"
17588261,925.0,3,2,1,Apartment / Unit / Flat,toorak,2025,2,"43 Grange Road, Toorak, VIC 3142"
17588538,1295.0,3,2,2,House,richmond-burnley,2025,2,"Davison Street, Richmond, VIC 3121"
8434038,295.0,1,1,1,Studio,burwood-ashburton,2025,2,"216 Burwood Highway, Burwood, VIC 3125"
8663123,295.0,1,1,1,Studio,burwood-ashburton,2025,2,"216 Burwood Highway, Burwood, VIC 3125"
8750150,335.0,1,1,1,Apartment / Unit / Flat,burwood-ashburton,2025,2,"386 Burwood Highway, Burwood, VIC 3125"
8750649,335.0,1,1,1,Apartment / Unit / Flat,burwood-ashburton,2025,2,"386 Burwood Highway, Burwood, VIC 3125"
11020922,375.0,1,1,1,Studio,burwood-ashburton,2025,2,"1 Delany Avenue, Burwood, VIC 3125"
16558003,550.0,3,1,3,House,burwood-ashburton,2025,2,"5a Wridgway Avenue, Burwood, VIC 3125"
17026481,675.0,3,2,1,Townhouse,burwood-ashburton,2025,2,"12 Somers Street, Burwood, VIC 3125"
17322194,750.0,2,1,1,Townhouse,burwood-ashburton,2025,2,"Yellow Box Lane, Burwood, VIC 3125"
17478212,650.0,3,1,2,House,burwood-ashburton,2025,2,"Fletcher Parade, Burwood, VIC 3125"
17496314,750.0,2,1,1,Townhouse,burwood-ashburton,2025,2,"Magnolia Walk, Burwood, VIC 3125"
17520602,750.0,3,2,2,Townhouse,burwood-ashburton,2025,2,"35 Station Street, Burwood, VIC 3125"
17522728,640.0,3,2,2,House,burwood-ashburton,2025,2,"Parer Street, Burwood, VIC 3125"
17531224,680.0,4,1,1,House,burwood-ashburton,2025,2,"Station Street, Burwood, VIC 3125"
17546053,1000.0,5,3,2,Townhouse,burwood-ashburton,2025,2,"12 Keogh Street, Burwood, VIC 3125"
17546403,975.0,2,1,1,Townhouse,burwood-ashburton,2025,2,"9 Magnolia Walk, Burwood, VIC 3125"
17552307,625.0,2,1,2,House,burwood-ashburton,2025,2,"Mcgowans Lane, Burwood, VIC 3125"
17556397,930.0,4,2,2,House,burwood-ashburton,2025,2,"Montpellier Road, Burwood, VIC 3125"
17562747,600.0,3,1,1,Apartment / Unit / Flat,burwood-ashburton,2025,2,"33 Andrews Street, Burwood, VIC 3125"
17562819,520.0,1,1,1,Apartment / Unit / Flat,burwood-ashburton,2025,2,"4 Yarra Bing Crescent, Burwood, VIC 3125"
17571460,630.0,2,1,2,Apartment / Unit / Flat,burwood-ashburton,2025,2,"355 Burwood Highway, Burwood, VIC 3125"
16682253,510.0,2,2,1,Apartment / Unit / Flat,sunshine,2025,2,"254 Hampshire Road, Sunshine, VIC 3020"
16985332,500.0,2,2,1,Apartment / Unit / Flat,cairnlea,2025,2,"93 Furlong Road, Cairnlea, VIC 3023"
17558119,500.0,2,2,1,Apartment / Unit / Flat,cairnlea,2025,2,"118 Cairnlea Drive, Cairnlea, VIC 3023"
17584769,520.0,3,2,2,Townhouse,caroline springs,2025,2,"39 Studley Park Way Caroline, Springs, VIC 3023"
17596743,500.0,2,2,1,Apartment / Unit / Flat,cairnlea,2025,2,"118 Cairnlea Drive, Cairnlea, VIC 3023"
17603891,515.0,4,1,2,House,sunshine north,2025,2,"Cooke Ave Sunshine, North, VIC 3020"
17607559,500.0,3,1,1,House,sunshine,2025,2,"Duke St, Sunshine, VIC 3020"
17609562,520.0,2,1,1,Townhouse,sunshine,2025,2,"16 Yewers St, Sunshine, VIC 3020"
17612299,490.0,3,2,1,House,st albans-deer park,2025,2,"Hatchlands Drive Deer, Park, VIC 3023"
17612983,500.0,2,1,1,House,sunshine north,2025,2,"Hassett Street Sunshine, North, VIC 3020"
17613555,500.0,2,1,1,House,sunshine,2025,2,"Station Pl, Sunshine, VIC 3020"
17616966,570.0,3,2,2,House,caroline springs,2025,2,"Milburn Circuit Caroline, Springs, VIC 3023"
17619930,690.0,4,2,2,House,cairnlea,2025,2,"Minvi Terrace, Cairnlea, VIC 3023"
15534718,520.0,1,1,1,Apartment / Unit / Flat,camberwell-glen iris,2025,2,"96 Camberwell Road, Camberwell, VIC 3124"
15916836,850.0,3,2,2,Apartment / Unit / Flat,canterbury-surrey hills-mont albert,2025,2,"801 Whitehorse Road Mont, Albert, VIC 3127"
17657534,550.0,2,1,1,Apartment / Unit / Flat,camberwell-glen iris,2025,2,"3 Bickleigh Street Glen, Iris, VIC 3146"
17658908,695.0,2,1,2,Apartment / Unit / Flat,camberwell-glen iris,2025,2,"19 Richards Avenue Glen, Iris, VIC 3146"
17659059,850.0,3,2,2,House,canterbury-surrey hills-mont albert,2025,2,"Elwood Street Surrey, Hills, VIC 3127"
17659093,900.0,3,2,2,House,camberwell-glen iris,2025,2,"1311 Toorak Road, Camberwell, VIC 3124"
17659762,590.0,3,1,1,House,burwood-ashburton,2025,2,"Elgar Road, Burwood, VIC 3125"
17659875,900.0,3,1,1,Apartment / Unit / Flat,camberwell-glen iris,2025,2,"6 Summerhill Road Glen, Iris, VIC 3146"
17659938,1200.0,3,2,2,House,hawthorn east,2025,2,"Harold Street Hawthorn, East, VIC 3123"
17660215,1400.0,3,2,2,Townhouse,hawthorn east,2025,2,"11 Mowbray Street Hawthorn, East, VIC 3123"
17661265,1650.0,3,3,3,House,camberwell-glen iris,2025,2,"Howard Street Glen, Iris, VIC 3146"
17661831,625.0,3,2,2,House,camberwell-glen iris,2025,2,"31 Edgar St Glen, Iris, VIC 3146"
17663084,900.0,3,2,2,House,camberwell-glen iris,2025,2,"Lockhart Street, Camberwell, VIC 3124"
17663434,530.0,2,1,1,Apartment / Unit / Flat,hawthorn east,2025,2,"109 Victoria Grove Hawthorn, East, VIC 3123"
17664864,950.0,4,1,1,House,camberwell-glen iris,2025,2,"St Johns Avenue, Camberwell, VIC 3124"
17665013,890.0,2,2,2,Apartment / Unit / Flat,camberwell-glen iris,2025,2,"1565 Malvern Road Glen, Iris, VIC 3146"
17665128,1000.0,2,2,1,Townhouse,camberwell-glen iris,2025,2,"29 Athelstan Rd, Camberwell, VIC 3124"
17665131,1250.0,3,3,2,Townhouse,camberwell-glen iris,2025,2,"29 Athelstan Rd, Camberwell, VIC 3124"
17665176,750.0,2,2,1,Apartment / Unit / Flat,canterbury-surrey hills-mont albert,2025,2,"4 Gascoyne Street, Canterbury, VIC 3126"
17665511,480.0,2,1,1,Apartment / Unit / Flat,camberwell-glen iris,2025,2,"49 Maitland Street Glen, Iris, VIC 3146"
17602195,545.0,4,1,2,House,myrtleford,2025,2,"Myrtle Street, Myrtleford, VIC 3737"
15051522,650.0,2,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"551 Swanston Street, Carlton, VIC 3053"
16872981,750.0,1,2,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"160 Victoria Street, Carlton, VIC 3053"
17625697,415.0,1,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"528 Swanston Street, Carlton, VIC 3053"
17629804,650.0,2,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"108 Queensberry Street, Carlton, VIC 3053"
17634744,1150.0,3,1,2,House,carlton-parkville,2025,2,"Carlton Street, Carlton, VIC 3053"
17641343,660.0,2,2,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"555 Swanston Street, Carlton, VIC 3053"
17643186,590.0,2,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"700 Lygon Street, Carlton, VIC 3053"
17649342,1150.0,3,2,2,House,carlton-parkville,2025,2,"Faraday Street, Carlton, VIC 3053"
17649466,1195.0,2,2,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"127 Cardigan Street, Carlton, VIC 3053"
17649592,900.0,2,2,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"127 Cardigan Street, Carlton, VIC 3053"
17672476,460.0,1,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"528 Swanston Street, Carlton, VIC 3053"
17673482,400.0,1,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"570 Lygon Street, Carlton, VIC 3053"
17675519,650.0,1,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"85 Rathdowne Street, Carlton, VIC 3053"
17679029,730.0,2,2,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"950 Swanston Street, Carlton, VIC 3053"
17681265,800.0,3,2,1,House,carlton-parkville,2025,2,"Cardigan Street, Carlton, VIC 3053"
17681948,500.0,2,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"67 Bouverie Street, Carlton, VIC 3053"
17682419,565.0,1,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"518 Swanston Street, Carlton, VIC 3053"
17684787,550.0,2,1,1,Apartment / Unit / Flat,carlton-parkville,2025,2,"488 Swanston Street, Carlton, VIC 3053"
