bedrooms,property_id,year,coordinates,source,quarter,bathrooms,rental_price,suburb,longitude,car_spaces,latitude,property_type
3,17413254.0,2025,POINT (145.137834 -37.808655),wayback,1,2,750.0,box hill north,145.137834,2,-37.808655,Apartment / Unit / Flat
1,17528363.0,2025,POINT (145.121437 -37.816845),wayback,1,1,310.0,box hill,145.121437,1,-37.816845,Apartment / Unit / Flat
1,17348232.0,2024,POINT (145.115875 -37.813377),wayback,4,1,280.0,box hill,145.115875,1,-37.813377,Apartment / Unit / Flat
1,17381103.0,2024,POINT (145.122298 -37.816649),wayback,4,1,310.0,box hill,145.122298,1,-37.816649,Apartment / Unit / Flat
1,9590711.0,2025,POINT (145.121437 -37.816845),wayback,1,1,320.0,box hill,145.121437,1,-37.816845,Apartment / Unit / Flat
2,17391923.0,2024,POINT (145.116319 -37.814838),wayback,4,1,550.0,box hill,145.116319,1,-37.814838,Apartment / Unit / Flat
2,17374326.0,2024,POINT (145.117552 -37.816228),wayback,4,1,550.0,box hill,145.117552,1,-37.816228,Apartment / Unit / Flat
2,17019201.0,2025,POINT (145.119047 -37.817682),wayback,2,2,675.0,box hill,145.119047,1,-37.817682,Apartment / Unit / Flat
2,17393351.0,2024,POINT (145.124577 -37.822253),wayback,4,1,550.0,box hill,145.124577,2,-37.822253,Apartment / Unit / Flat
2,17401698.0,2024,POINT (145.12324 -37.820017),wayback,4,2,745.0,box hill,145.12324,1,-37.820017,Apartment / Unit / Flat
2,17019513.0,2025,POINT (145.118881 -37.818515),wayback,1,2,750.0,box hill,145.118881,1,-37.818515,Apartment / Unit / Flat
2,17537672.0,2025,POINT (145.132108 -37.819423),wayback,1,2,650.0,box hill,145.132108,1,-37.819423,Apartment / Unit / Flat
2,17479398.0,2025,POINT (145.117531 -37.817474),wayback,1,2,700.0,box hill,145.117531,1,-37.817474,Apartment / Unit / Flat
2,16678440.0,2024,POINT (145.121796 -37.816886),wayback,4,2,600.0,box hill,145.121796,1,-37.816886,Apartment / Unit / Flat
3,17541791.0,2025,POINT (145.131498 -37.828931),wayback,1,2,780.0,box hill,145.131498,1,-37.828931,Apartment / Unit / Flat
1,17620219.0,2025,POINT (146.972031 -36.72793),wayback,2,1,325.0,bright,146.972031,1,-36.72793,Apartment / Unit / Flat
2,17521411.0,2025,POINT (146.960967 -36.724535),wayback,1,1,370.0,bright,146.960967,1,-36.724535,Apartment / Unit / Flat
2,17515615.0,2025,POINT (146.948692 -36.727252),wayback,1,1,460.0,bright,146.948692,1,-36.727252,Apartment / Unit / Flat
2,16800630.0,2025,POINT (146.948494 -36.726807),wayback,1,1,420.0,bright,146.948494,1,-36.726807,Apartment / Unit / Flat
2,16898307.0,2024,POINT (146.971338 -36.728276),wayback,1,1,400.0,bright,146.971338,1,-36.728276,Apartment / Unit / Flat
3,17532691.0,2025,POINT (146.975542 -36.729589),wayback,1,2,515.0,bright,146.975542,1,-36.729589,Apartment / Unit / Flat
1,16895489.0,2024,POINT (145.007181 -37.906774),wayback,1,1,450.0,brighton,145.007181,1,-37.906774,Apartment / Unit / Flat
2,16904323.0,2024,POINT (145.002885 -37.894823),wayback,1,1,620.0,brighton,145.002885,1,-37.894823,Apartment / Unit / Flat
2,17440301.0,2025,POINT (144.989564 -37.924152),wayback,1,1,700.0,brighton,144.989564,1,-37.924152,Apartment / Unit / Flat
2,17407432.0,2025,POINT (145.003549 -37.904403),wayback,1,2,690.0,brighton,145.003549,1,-37.904403,Apartment / Unit / Flat
2,16887926.0,2024,POINT (144.991668 -37.904019),wayback,1,1,600.0,brighton,144.991668,2,-37.904019,Apartment / Unit / Flat
2,17432295.0,2025,POINT (144.998954 -37.926631),wayback,1,1,625.0,brighton,144.998954,1,-37.926631,Apartment / Unit / Flat
2,17404355.0,2024,POINT (144.988683 -37.925717),wayback,4,1,725.0,brighton,144.988683,1,-37.925717,Apartment / Unit / Flat
2,16902113.0,2024,POINT (144.996841 -37.907571),wayback,1,2,1250.0,brighton,144.996841,3,-37.907571,Apartment / Unit / Flat
2,16883699.0,2024,POINT (144.992933 -37.917959),wayback,1,1,625.0,brighton,144.992933,1,-37.917959,Apartment / Unit / Flat
3,17450682.0,2025,POINT (144.998941 -37.916247),wayback,1,2,780.0,brighton,144.998941,2,-37.916247,Apartment / Unit / Flat
3,17439731.0,2025,POINT (144.999621 -37.91755),wayback,1,2,1650.0,brighton,144.999621,2,-37.91755,Apartment / Unit / Flat
1,15986435.0,2022,POINT (144.935099 -37.689284),wayback,3,1,320.0,broadmeadows-roxburgh park,144.935099,1,-37.689284,Apartment / Unit / Flat
2,17462244.0,2025,POINT (144.928361 -37.684462),wayback,1,1,400.0,broadmeadows-roxburgh park,144.928361,1,-37.684462,Apartment / Unit / Flat
2,17354681.0,2024,POINT (144.929353 -37.684817),wayback,4,1,430.0,broadmeadows-roxburgh park,144.929353,1,-37.684817,Apartment / Unit / Flat
2,15934922.0,2022,POINT (144.934429 -37.686908),wayback,3,1,380.0,broadmeadows-roxburgh park,144.934429,1,-37.686908,Apartment / Unit / Flat
2,17509914.0,2025,POINT (144.930782 -37.684491),wayback,1,1,400.0,broadmeadows-roxburgh park,144.930782,1,-37.684491,Apartment / Unit / Flat
3,17386620.0,2024,POINT (144.934254 -37.689312),wayback,4,1,500.0,broadmeadows-roxburgh park,144.934254,1,-37.689312,Apartment / Unit / Flat
1,14667166.0,2023,POINT (144.97884 -37.77438),wayback,1,1,380.0,brunswick east,144.97884,1,-37.77438,Apartment / Unit / Flat
1,15668582.0,2025,POINT (144.973845 -37.761424),wayback,1,1,360.0,brunswick east,144.973845,1,-37.761424,Apartment / Unit / Flat
1,15873839.0,2022,POINT (144.974457 -37.760233),wayback,2,1,310.0,brunswick east,144.974457,1,-37.760233,Apartment / Unit / Flat
1,15894113.0,2022,POINT (144.972108 -37.770333),wayback,2,1,400.0,brunswick east,144.972108,1,-37.770333,Apartment / Unit / Flat
1,15890776.0,2022,POINT (144.976527 -37.778034),wayback,2,1,400.0,brunswick east,144.976527,1,-37.778034,Apartment / Unit / Flat
1,15846781.0,2022,POINT (144.971747 -37.772035),wayback,2,1,380.0,brunswick east,144.971747,1,-37.772035,Apartment / Unit / Flat
1,17406447.0,2025,POINT (144.97761 -37.778833),wayback,1,1,520.0,brunswick east,144.97761,1,-37.778833,Apartment / Unit / Flat
1,15862358.0,2022,POINT (144.975995 -37.777971),wayback,2,1,450.0,brunswick east,144.975995,2,-37.777971,Apartment / Unit / Flat
1,15873742.0,2022,POINT (144.974457 -37.760233),wayback,2,1,310.0,brunswick east,144.974457,1,-37.760233,Apartment / Unit / Flat
1,16376727.0,2023,POINT (144.978576 -37.773597),wayback,1,1,350.0,brunswick east,144.978576,1,-37.773597,Apartment / Unit / Flat
2,16381494.0,2023,POINT (144.972878 -37.77565),wayback,1,1,550.0,brunswick east,144.972878,1,-37.77565,Apartment / Unit / Flat
2,15866731.0,2022,POINT (144.970688 -37.778832),wayback,2,1,500.0,brunswick east,144.970688,1,-37.778832,Apartment / Unit / Flat
2,16380159.0,2023,POINT (144.970887 -37.778697),wayback,1,1,550.0,brunswick east,144.970887,1,-37.778697,Apartment / Unit / Flat
2,15876231.0,2022,POINT (144.970887 -37.778697),wayback,2,1,520.0,brunswick east,144.970887,1,-37.778697,Apartment / Unit / Flat
2,17376355.0,2025,POINT (144.976336 -37.770893),wayback,1,2,650.0,brunswick east,144.976336,1,-37.770893,Apartment / Unit / Flat
2,16382657.0,2023,POINT (144.970887 -37.778697),wayback,1,2,630.0,brunswick east,144.970887,1,-37.778697,Apartment / Unit / Flat
2,15307383.0,2025,POINT (144.979265 -37.771859),wayback,1,2,650.0,brunswick east,144.979265,1,-37.771859,Apartment / Unit / Flat
1,15876038.0,2022,POINT (144.960024 -37.774311),wayback,2,1,400.0,brunswick,144.960024,1,-37.774311,Apartment / Unit / Flat
1,15878536.0,2022,POINT (144.963567 -37.759614),wayback,2,1,385.0,brunswick,144.963567,1,-37.759614,Apartment / Unit / Flat
1,15099012.0,2022,POINT (144.969811 -37.771968),wayback,2,1,375.0,brunswick,144.969811,1,-37.771968,Apartment / Unit / Flat
2,15251983.0,2022,POINT (144.956179 -37.773075),wayback,2,1,380.0,brunswick,144.956179,1,-37.773075,Apartment / Unit / Flat
2,15893400.0,2022,POINT (144.963703 -37.777333),wayback,2,1,410.0,brunswick,144.963703,1,-37.777333,Apartment / Unit / Flat
2,15875521.0,2022,POINT (144.95373 -37.77321),wayback,2,1,425.0,brunswick,144.95373,1,-37.77321,Apartment / Unit / Flat
2,15871641.0,2022,POINT (144.969811 -37.771968),wayback,2,1,340.0,brunswick,144.969811,1,-37.771968,Apartment / Unit / Flat
1,16826572.0,2024,POINT (145.12701 -37.761064),wayback,1,1,525.0,bulleen-templestowe-doncaster,145.12701,1,-37.761064,Apartment / Unit / Flat
2,17481569.0,2025,POINT (145.124346 -37.78169),wayback,1,1,500.0,bulleen-templestowe-doncaster,145.124346,2,-37.78169,Apartment / Unit / Flat
2,17486907.0,2025,POINT (145.135016 -37.786461),wayback,1,2,650.0,bulleen-templestowe-doncaster,145.135016,1,-37.786461,Apartment / Unit / Flat
3,17459148.0,2025,POINT (145.116965 -37.775887),wayback,1,2,875.0,bulleen-templestowe-doncaster,145.116965,3,-37.775887,Apartment / Unit / Flat
1,15940255.0,2022,POINT (145.101847 -37.712482),wayback,2,1,340.0,bundoora-greensborough-hurstbridge,145.101847,1,-37.712482,Apartment / Unit / Flat
1,15870922.0,2022,POINT (145.058499 -37.698153),wayback,2,1,300.0,bundoora-greensborough-hurstbridge,145.058499,1,-37.698153,Apartment / Unit / Flat
2,15884644.0,2022,POINT (145.049591 -37.709573),wayback,2,2,410.0,bundoora-greensborough-hurstbridge,145.049591,1,-37.709573,Apartment / Unit / Flat
2,15883114.0,2022,POINT (145.073101 -37.681521),wayback,2,1,323.0,bundoora-greensborough-hurstbridge,145.073101,1,-37.681521,Apartment / Unit / Flat
2,15939464.0,2022,POINT (145.092042 -37.705802),wayback,2,1,380.0,bundoora-greensborough-hurstbridge,145.092042,2,-37.705802,Apartment / Unit / Flat
2,15947501.0,2022,POINT (145.103096 -37.706689),wayback,2,1,400.0,bundoora-greensborough-hurstbridge,145.103096,2,-37.706689,Apartment / Unit / Flat
2,17013277.0,2024,POINT (145.115772 -37.685908),wayback,2,1,450.0,bundoora-greensborough-hurstbridge,145.115772,1,-37.685908,Apartment / Unit / Flat
2,13301170.0,2022,POINT (145.107852 -37.713687),wayback,3,1,285.0,bundoora-greensborough-hurstbridge,145.107852,1,-37.713687,Apartment / Unit / Flat
2,17021089.0,2024,POINT (145.115981 -37.685786),wayback,2,1,480.0,bundoora-greensborough-hurstbridge,145.115981,1,-37.685786,Apartment / Unit / Flat
3,17011027.0,2024,POINT (145.114878 -37.700609),wayback,2,2,650.0,bundoora-greensborough-hurstbridge,145.114878,2,-37.700609,Apartment / Unit / Flat
3,15947401.0,2022,POINT (145.097957 -37.70511),wayback,2,1,470.0,bundoora-greensborough-hurstbridge,145.097957,1,-37.70511,Apartment / Unit / Flat
1,8750380.0,2023,POINT (145.130448 -37.852068),wayback,4,1,305.0,burwood-ashburton,145.130448,1,-37.852068,Apartment / Unit / Flat
1,8750753.0,2023,POINT (145.130448 -37.852068),wayback,4,1,305.0,burwood-ashburton,145.130448,1,-37.852068,Apartment / Unit / Flat
1,8669228.0,2025,POINT (145.131095 -37.85209),wayback,1,1,300.0,burwood-ashburton,145.131095,1,-37.85209,Apartment / Unit / Flat
1,10955432.0,2023,POINT (145.131095 -37.85209),wayback,4,1,250.0,burwood-ashburton,145.131095,1,-37.85209,Apartment / Unit / Flat
1,8750850.0,2023,POINT (145.130448 -37.852068),wayback,4,1,330.0,burwood-ashburton,145.130448,1,-37.852068,Apartment / Unit / Flat
2,8669330.0,2025,POINT (145.131095 -37.85209),wayback,1,1,495.0,burwood-ashburton,145.131095,1,-37.85209,Apartment / Unit / Flat
2,16728339.0,2023,POINT (145.130235 -37.85153),wayback,4,2,550.0,burwood-ashburton,145.130235,1,-37.85153,Apartment / Unit / Flat
2,8599561.0,2023,POINT (145.131635 -37.851649),wayback,4,1,450.0,burwood-ashburton,145.131635,1,-37.851649,Apartment / Unit / Flat
2,15949571.0,2022,POINT (145.082007 -37.868321),wayback,2,2,495.0,burwood-ashburton,145.082007,2,-37.868321,Apartment / Unit / Flat
3,17469179.0,2025,POINT (145.128012 -37.851793),wayback,1,2,900.0,burwood-ashburton,145.128012,2,-37.851793,Apartment / Unit / Flat
1,17151091.0,2024,POINT (144.790482 -37.757524),wayback,3,1,400.0,cairnlea,144.790482,1,-37.757524,Apartment / Unit / Flat
2,17328696.0,2024,POINT (144.790482 -37.757524),wayback,4,2,500.0,cairnlea,144.790482,1,-37.757524,Apartment / Unit / Flat
2,17190952.0,2024,POINT (144.790482 -37.757524),wayback,4,2,500.0,cairnlea,144.790482,1,-37.757524,Apartment / Unit / Flat
2,15899963.0,2022,POINT (144.790482 -37.757524),wayback,2,2,390.0,cairnlea,144.790482,1,-37.757524,Apartment / Unit / Flat
2,17136511.0,2024,POINT (144.790482 -37.757524),wayback,3,2,450.0,cairnlea,144.790482,1,-37.757524,Apartment / Unit / Flat
2,17513483.0,2025,POINT (144.248106 -36.728406),wayback,1,1,410.0,california gully,144.248106,1,-36.728406,Apartment / Unit / Flat
1,17541229.0,2025,POINT (145.046258 -37.84927),wayback,2,1,395.0,camberwell-glen iris,145.046258,1,-37.84927,Apartment / Unit / Flat
1,17411503.0,2025,POINT (145.045911 -37.850509),wayback,1,1,520.0,camberwell-glen iris,145.045911,1,-37.850509,Apartment / Unit / Flat
1,17567644.0,2025,POINT (145.049982 -37.854332),wayback,2,1,500.0,camberwell-glen iris,145.049982,1,-37.854332,Apartment / Unit / Flat
1,16982341.0,2024,POINT (145.072003 -37.844521),wayback,1,1,450.0,camberwell-glen iris,145.072003,1,-37.844521,Apartment / Unit / Flat
2,17542855.0,2025,POINT (145.051184 -37.853931),wayback,2,2,780.0,camberwell-glen iris,145.051184,1,-37.853931,Apartment / Unit / Flat
2,17407338.0,2025,POINT (145.046788 -37.858682),wayback,1,1,480.0,camberwell-glen iris,145.046788,1,-37.858682,Apartment / Unit / Flat
2,17415341.0,2025,POINT (145.05614 -37.855982),wayback,1,1,795.0,camberwell-glen iris,145.05614,1,-37.855982,Apartment / Unit / Flat
2,17538367.0,2025,POINT (145.043051 -37.85958),wayback,1,2,740.0,camberwell-glen iris,145.043051,1,-37.85958,Apartment / Unit / Flat
2,17537836.0,2025,POINT (145.074615 -37.844124),wayback,1,2,725.0,camberwell-glen iris,145.074615,1,-37.844124,Apartment / Unit / Flat
2,16515195.0,2024,POINT (145.073681 -37.840615),wayback,1,2,850.0,camberwell-glen iris,145.073681,2,-37.840615,Apartment / Unit / Flat
2,17405723.0,2025,POINT (145.051721 -37.856195),wayback,1,1,480.0,camberwell-glen iris,145.051721,1,-37.856195,Apartment / Unit / Flat
2,17561856.0,2025,POINT (145.048383 -37.859198),wayback,2,1,620.0,camberwell-glen iris,145.048383,1,-37.859198,Apartment / Unit / Flat
2,17381129.0,2025,POINT (145.061432 -37.846365),wayback,1,1,695.0,camberwell-glen iris,145.061432,2,-37.846365,Apartment / Unit / Flat
2,17416920.0,2025,POINT (145.073681 -37.840615),wayback,1,1,600.0,camberwell-glen iris,145.073681,1,-37.840615,Apartment / Unit / Flat
2,17519802.0,2025,POINT (145.046788 -37.858682),wayback,1,1,600.0,camberwell-glen iris,145.046788,1,-37.858682,Apartment / Unit / Flat
2,17558896.0,2025,POINT (145.081335 -37.851449),wayback,2,1,675.0,camberwell-glen iris,145.081335,1,-37.851449,Apartment / Unit / Flat
2,15952910.0,2022,POINT (145.06516 -37.857269),wayback,2,1,400.0,camberwell-glen iris,145.06516,1,-37.857269,Apartment / Unit / Flat
2,17441469.0,2025,POINT (145.080998 -37.837556),wayback,1,1,490.0,camberwell-glen iris,145.080998,1,-37.837556,Apartment / Unit / Flat
2,17438604.0,2025,POINT (145.066147 -37.847062),wayback,1,2,650.0,camberwell-glen iris,145.066147,1,-37.847062,Apartment / Unit / Flat
2,17542179.0,2025,POINT (145.056083 -37.858402),wayback,1,1,670.0,camberwell-glen iris,145.056083,1,-37.858402,Apartment / Unit / Flat
2,17562848.0,2025,POINT (145.046734 -37.855505),wayback,2,1,560.0,camberwell-glen iris,145.046734,1,-37.855505,Apartment / Unit / Flat
2,17567489.0,2025,POINT (145.05366 -37.85778),wayback,2,1,515.0,camberwell-glen iris,145.05366,1,-37.85778,Apartment / Unit / Flat
3,14679491.0,2022,POINT (145.045122 -37.851441),wayback,2,1,450.0,camberwell-glen iris,145.045122,2,-37.851441,Apartment / Unit / Flat
3,17370768.0,2025,POINT (145.054949 -37.857187),wayback,1,2,930.0,camberwell-glen iris,145.054949,2,-37.857187,Apartment / Unit / Flat
3,16957555.0,2024,POINT (145.093033 -37.838842),wayback,1,2,855.0,camberwell-glen iris,145.093033,2,-37.838842,Apartment / Unit / Flat
3,17569972.0,2025,POINT (145.043098 -37.854874),wayback,2,1,675.0,camberwell-glen iris,145.043098,1,-37.854874,Apartment / Unit / Flat
3,17387195.0,2025,POINT (145.047287 -37.85479),wayback,1,2,800.0,camberwell-glen iris,145.047287,1,-37.85479,Apartment / Unit / Flat
3,16983590.0,2024,POINT (145.05795 -37.82592),wayback,1,1,630.0,camberwell-glen iris,145.05795,1,-37.82592,Apartment / Unit / Flat
4,17561669.0,2025,POINT (145.053735 -37.855375),wayback,2,1,850.0,camberwell-glen iris,145.053735,3,-37.855375,Apartment / Unit / Flat
1,15956312.0,2022,POINT (144.959012 -37.675778),wayback,2,1,280.0,campbellfield,144.959012,1,-37.675778,Apartment / Unit / Flat
2,17480263.0,2025,POINT (144.947853 -37.667203),wayback,1,1,390.0,campbellfield,144.947853,1,-37.667203,Apartment / Unit / Flat
2,17331772.0,2024,POINT (144.954227 -37.669833),wayback,4,1,390.0,campbellfield,144.954227,1,-37.669833,Apartment / Unit / Flat
3,15763966.0,2022,POINT (144.954775 -37.672343),wayback,2,1,350.0,campbellfield,144.954775,2,-37.672343,Apartment / Unit / Flat
2,16863349.0,2024,POINT (143.144424 -38.229529),wayback,1,1,300.0,camperdown,143.144424,2,-38.229529,Apartment / Unit / Flat
2,15920313.0,2024,POINT (143.141229 -38.233284),wayback,3,1,310.0,camperdown,143.141229,1,-38.233284,Apartment / Unit / Flat
1,17546051.0,2025,POINT (145.111192 -37.837182),wayback,2,1,490.0,canterbury-surrey hills-mont albert,145.111192,1,-37.837182,Apartment / Unit / Flat
2,17454019.0,2025,POINT (145.099274 -37.818271),wayback,1,1,550.0,canterbury-surrey hills-mont albert,145.099274,1,-37.818271,Apartment / Unit / Flat
2,17587043.0,2025,POINT (145.09513 -37.828253),wayback,2,1,520.0,canterbury-surrey hills-mont albert,145.09513,1,-37.828253,Apartment / Unit / Flat
2,16995300.0,2024,POINT (145.100056 -37.823875),wayback,2,1,650.0,canterbury-surrey hills-mont albert,145.100056,1,-37.823875,Apartment / Unit / Flat
2,17522912.0,2025,POINT (145.095916 -37.818745),wayback,1,1,515.0,canterbury-surrey hills-mont albert,145.095916,1,-37.818745,Apartment / Unit / Flat
2,17511526.0,2025,POINT (145.097567 -37.823205),wayback,1,2,600.0,canterbury-surrey hills-mont albert,145.097567,1,-37.823205,Apartment / Unit / Flat
2,17493886.0,2025,POINT (145.102199 -37.83552),wayback,1,2,650.0,canterbury-surrey hills-mont albert,145.102199,1,-37.83552,Apartment / Unit / Flat
2,17529041.0,2025,POINT (145.100168 -37.827673),wayback,1,1,600.0,canterbury-surrey hills-mont albert,145.100168,1,-37.827673,Apartment / Unit / Flat
2,17529833.0,2025,POINT (145.097766 -37.822209),wayback,1,2,660.0,canterbury-surrey hills-mont albert,145.097766,1,-37.822209,Apartment / Unit / Flat
3,17000758.0,2024,POINT (145.102199 -37.83552),wayback,2,1,700.0,canterbury-surrey hills-mont albert,145.102199,1,-37.83552,Apartment / Unit / Flat
3,17000398.0,2024,POINT (145.102199 -37.83552),wayback,2,1,700.0,canterbury-surrey hills-mont albert,145.102199,1,-37.83552,Apartment / Unit / Flat
2,15907454.0,2022,POINT (144.970609 -37.788716),wayback,2,1,520.0,carlton north,144.970609,1,-37.788716,Apartment / Unit / Flat
2,15903099.0,2022,POINT (144.970591 -37.780529),wayback,2,1,395.0,carlton north,144.970591,1,-37.780529,Apartment / Unit / Flat
2,15900611.0,2022,POINT (144.976096 -37.789595),wayback,2,1,495.0,carlton north,144.976096,1,-37.789595,Apartment / Unit / Flat
3,15902821.0,2022,POINT (144.97063 -37.780176),wayback,2,1,650.0,carlton north,144.97063,1,-37.780176,Apartment / Unit / Flat
1,16206811.0,2025,POINT (144.941112 -37.784105),wayback,1,1,760.0,carlton-parkville,144.941112,1,-37.784105,Apartment / Unit / Flat
1,17304993.0,2024,POINT (144.96355 -37.804422),wayback,4,1,420.0,carlton-parkville,144.96355,1,-37.804422,Apartment / Unit / Flat
1,16884574.0,2024,POINT (144.939749 -37.780314),wayback,1,1,580.0,carlton-parkville,144.939749,1,-37.780314,Apartment / Unit / Flat
1,17296373.0,2024,POINT (144.96355 -37.804422),wayback,4,1,410.0,carlton-parkville,144.96355,1,-37.804422,Apartment / Unit / Flat
1,17296258.0,2024,POINT (144.96355 -37.804422),wayback,4,1,410.0,carlton-parkville,144.96355,1,-37.804422,Apartment / Unit / Flat
1,15546900.0,2022,POINT (144.939152 -37.778836),wayback,3,1,340.0,carlton-parkville,144.939152,1,-37.778836,Apartment / Unit / Flat
1,17486372.0,2025,POINT (144.939152 -37.778836),wayback,1,1,550.0,carlton-parkville,144.939152,1,-37.778836,Apartment / Unit / Flat
1,17315483.0,2024,POINT (144.964475 -37.801756),wayback,4,1,525.0,carlton-parkville,144.964475,1,-37.801756,Apartment / Unit / Flat
2,17262862.0,2024,POINT (144.961908 -37.806335),wayback,4,2,840.0,carlton-parkville,144.961908,1,-37.806335,Apartment / Unit / Flat
2,15109522.0,2025,POINT (144.939749 -37.780314),wayback,1,1,580.0,carlton-parkville,144.939749,1,-37.780314,Apartment / Unit / Flat
2,17486438.0,2025,POINT (144.938237 -37.777547),wayback,1,1,650.0,carlton-parkville,144.938237,1,-37.777547,Apartment / Unit / Flat
2,16029443.0,2022,POINT (144.938529 -37.778005),wayback,3,2,420.0,carlton-parkville,144.938529,1,-37.778005,Apartment / Unit / Flat
2,16414420.0,2024,POINT (144.965398 -37.804597),wayback,4,1,550.0,carlton-parkville,144.965398,1,-37.804597,Apartment / Unit / Flat
2,16034343.0,2022,POINT (144.956336 -37.795833),wayback,3,1,450.0,carlton-parkville,144.956336,1,-37.795833,Apartment / Unit / Flat
2,14983269.0,2022,POINT (144.941773 -37.788613),wayback,3,1,400.0,carlton-parkville,144.941773,1,-37.788613,Apartment / Unit / Flat
2,17421704.0,2025,POINT (144.941563 -37.785518),wayback,1,1,680.0,carlton-parkville,144.941563,1,-37.785518,Apartment / Unit / Flat
2,14836004.0,2025,POINT (144.939663 -37.780029),wayback,1,1,580.0,carlton-parkville,144.939663,1,-37.780029,Apartment / Unit / Flat
2,15992266.0,2022,POINT (144.939749 -37.780314),wayback,3,1,410.0,carlton-parkville,144.939749,1,-37.780314,Apartment / Unit / Flat
