bedrooms,property_id,year,coordinates,source,quarter,bathrooms,rental_price,suburb,longitude,car_spaces,latitude,property_type
2,16028354,2022,POINT (145.195759 -37.836925),wayback,3,1,380.0,vermont-forest hill-burwood east,145.195759,1,-37.836925,Apartment / Unit / Flat
3,16035117,2022,POINT (145.224809 -37.825042),wayback,3,1,550.0,ringwood,145.224809,2,-37.825042,House
4,15947666,2022,POINT (145.224879 -37.864218),wayback,3,2,760.0,wantirna-scoresby,145.224879,1,-37.864218,Townhouse
3,15990423,2022,POINT (145.230974 -37.850494),wayback,3,2,480.0,wantirna-scoresby,145.230974,2,-37.850494,House
3,16006067,2022,POINT (145.229674 -37.850436),wayback,3,1,460.0,wantirna-scoresby,145.229674,2,-37.850436,House
4,16008576,2022,POINT (145.238984 -37.856971),wayback,3,2,600.0,wantirna-scoresby,145.238984,4,-37.856971,House
3,16009370,2022,POINT (145.233596 -37.857484),wayback,3,1,460.0,wantirna-scoresby,145.233596,1,-37.857484,House
3,16012336,2022,POINT (145.224144 -37.863708),wayback,3,2,490.0,wantirna-scoresby,145.224144,1,-37.863708,House
4,16014826,2022,POINT (145.241074 -37.846048),wayback,3,3,690.0,wantirna-scoresby,145.241074,2,-37.846048,Townhouse
3,16014952,2022,POINT (145.234888 -37.84987),wayback,3,2,460.0,wantirna-scoresby,145.234888,1,-37.84987,House
4,16015278,2022,POINT (145.243795 -37.848815),wayback,3,2,520.0,wantirna-scoresby,145.243795,2,-37.848815,House
4,16015740,2022,POINT (145.229674 -37.850436),wayback,3,2,600.0,wantirna-scoresby,145.229674,1,-37.850436,House
4,16025107,2022,POINT (145.228735 -37.841256),wayback,3,2,560.0,wantirna-scoresby,145.228735,2,-37.841256,House
3,16027127,2022,POINT (145.22364 -37.846905),wayback,3,1,460.0,wantirna-scoresby,145.22364,2,-37.846905,Townhouse
4,16029976,2022,POINT (145.227161 -37.839639),wayback,3,4,600.0,wantirna-scoresby,145.227161,2,-37.839639,Townhouse
3,16032101,2022,POINT (145.227092 -37.844833),wayback,3,1,450.0,wantirna-scoresby,145.227092,1,-37.844833,Apartment / Unit / Flat
3,16033709,2022,POINT (145.22364 -37.846905),wayback,3,2,460.0,wantirna-scoresby,145.22364,2,-37.846905,Townhouse
3,16034431,2022,POINT (145.221368 -37.84638),wayback,3,2,540.0,wantirna-scoresby,145.221368,2,-37.84638,House
3,16036726,2022,POINT (145.236312 -37.848135),wayback,3,1,520.0,wantirna-scoresby,145.236312,2,-37.848135,House
3,16041897,2022,POINT (145.222454 -37.846731),wayback,3,2,450.0,wantirna-scoresby,145.222454,1,-37.846731,Townhouse
2,15999960,2022,POINT (142.519973 -38.38691),wayback,3,1,350.0,warrnambool,142.519973,1,-38.38691,Apartment / Unit / Flat
2,16001939,2022,POINT (142.482154 -38.387531),wayback,3,1,570.0,warrnambool,142.482154,1,-38.387531,Apartment / Unit / Flat
3,16003386,2022,POINT (142.498282 -38.370705),wayback,3,2,470.0,warrnambool,142.498282,1,-38.370705,House
3,16005758,2022,POINT (142.478727 -38.37739),wayback,3,1,470.0,warrnambool,142.478727,1,-38.37739,House
2,16011519,2022,POINT (142.47555 -38.368422),wayback,3,1,250.0,warrnambool,142.47555,1,-38.368422,Apartment / Unit / Flat
4,16015348,2022,POINT (142.490912 -38.388294),wayback,3,2,475.0,warrnambool,142.490912,1,-38.388294,House
2,16017487,2022,POINT (142.517984 -38.379649),wayback,3,1,350.0,warrnambool,142.517984,1,-38.379649,Apartment / Unit / Flat
2,16022976,2022,POINT (142.4871 -38.385427),wayback,3,1,300.0,warrnambool,142.4871,1,-38.385427,Apartment / Unit / Flat
3,16028004,2022,POINT (142.505686 -38.360641),wayback,3,2,470.0,warrnambool,142.505686,2,-38.360641,House
2,16029672,2022,POINT (142.469909 -38.359654),wayback,3,1,350.0,warrnambool,142.469909,1,-38.359654,Apartment / Unit / Flat
2,16032788,2022,POINT (142.45991 -38.361126),wayback,3,1,380.0,warrnambool,142.45991,1,-38.361126,Apartment / Unit / Flat
2,16035371,2022,POINT (142.519649 -38.386132),wayback,3,1,340.0,warrnambool,142.519649,1,-38.386132,Apartment / Unit / Flat
2,16035464,2022,POINT (142.480989 -38.375577),wayback,3,1,390.0,warrnambool,142.480989,1,-38.375577,House
2,16035701,2022,POINT (142.47555 -38.368422),wayback,3,1,250.0,warrnambool,142.47555,1,-38.368422,Apartment / Unit / Flat
1,16036338,2022,POINT (142.495479 -38.376726),wayback,3,1,250.0,warrnambool,142.495479,1,-38.376726,Apartment / Unit / Flat
2,16039026,2022,POINT (142.490844 -38.380884),wayback,3,1,370.0,warrnambool,142.490844,1,-38.380884,Apartment / Unit / Flat
4,16039157,2022,POINT (142.474892 -38.372589),wayback,3,1,400.0,warrnambool,142.474892,2,-38.372589,House
5,14386621,2022,POINT (145.004551 -37.607914),wayback,3,3,520.0,wollert,145.004551,2,-37.607914,House
3,14989092,2022,POINT (145.003766 -37.617748),wayback,3,2,420.0,wollert,145.003766,2,-37.617748,Townhouse
4,15005261,2022,POINT (145.007589 -37.613859),wayback,3,2,440.0,wollert,145.007589,4,-37.613859,Townhouse
4,15231914,2022,POINT (145.013149 -37.619585),wayback,3,2,480.0,wollert,145.013149,2,-37.619585,House
3,15243370,2022,POINT (145.023738 -37.617152),wayback,3,2,395.0,wollert,145.023738,2,-37.617152,Townhouse
3,15265046,2022,POINT (145.00374 -37.616443),wayback,3,2,400.0,wollert,145.00374,2,-37.616443,Townhouse
4,15904649,2022,POINT (144.985296 -37.598917),wayback,3,2,600.0,wollert,144.985296,3,-37.598917,House
3,15997555,2022,POINT (145.01552 -37.612286),wayback,3,1,400.0,wollert,145.01552,2,-37.612286,Townhouse
3,16002952,2022,POINT (145.033138 -37.613727),wayback,3,2,440.0,wollert,145.033138,2,-37.613727,House
3,16006822,2022,POINT (145.000929 -37.590873),wayback,3,2,450.0,wollert,145.000929,2,-37.590873,House
4,16006842,2022,POINT (145.000929 -37.590873),wayback,3,2,500.0,wollert,145.000929,2,-37.590873,House
4,16010646,2022,POINT (145.015905 -37.608171),wayback,3,2,430.0,wollert,145.015905,1,-37.608171,House
4,16010821,2022,POINT (145.010415 -37.608182),wayback,3,2,500.0,wollert,145.010415,1,-37.608182,House
4,16014636,2022,POINT (145.033189 -37.621331),wayback,3,2,450.0,wollert,145.033189,1,-37.621331,House
4,16018716,2022,POINT (145.000929 -37.590873),wayback,3,2,500.0,wollert,145.000929,2,-37.590873,House
3,16026287,2022,POINT (145.014422 -37.608326),wayback,3,2,420.0,wollert,145.014422,2,-37.608326,Townhouse
4,16027120,2022,POINT (145.021198 -37.61423),wayback,3,2,500.0,wollert,145.021198,2,-37.61423,House
4,16027689,2022,POINT (145.000929 -37.590873),wayback,3,2,485.0,wollert,145.000929,2,-37.590873,House
5,16029455,2022,POINT (145.001563 -37.613901),wayback,3,3,575.0,wollert,145.001563,2,-37.613901,House
3,16035901,2022,POINT (145.020762 -37.612869),wayback,3,2,430.0,wollert,145.020762,2,-37.612869,House
4,8516147,2022,POINT (144.2915837 -36.7664259),live,2,2,780.0,bendigo,144.2915837,3,-36.7664259,house
1,9346440,2022,POINT (144.9628184 -37.812564),live,2,1,1050.0,melbourne,144.9628184,1,-37.812564,apartment / unit / flat
2,14154581,2022,POINT (144.9635498 -37.8166442),live,2,2,1200.0,melbourne,144.9635498,1,-37.8166442,apartment / unit / flat
2,15922075,2022,POINT (144.9605172 -37.8079005),live,2,1,700.0,melbourne,144.9605172,1,-37.8079005,apartment / unit / flat
3,15950626,2022,POINT (144.5646762 -37.7087369),live,2,1,340.0,melton south,144.5646762,2,-37.7087369,house
1,15295354,2022,POINT (145.013796 -37.811419),wayback,2,1,350.0,collingwood-abbotsford,145.013796,1,-37.811419,Apartment / Unit / Flat
1,15302378,2022,POINT (145.000185 -37.799751),wayback,2,1,425.0,collingwood-abbotsford,145.000185,1,-37.799751,Apartment / Unit / Flat
1,15692820,2022,POINT (144.996631 -37.800806),wayback,2,1,350.0,collingwood-abbotsford,144.996631,1,-37.800806,Apartment / Unit / Flat
2,15932920,2022,POINT (145.002003 -37.799639),wayback,2,1,530.0,collingwood-abbotsford,145.002003,1,-37.799639,Apartment / Unit / Flat
2,15934559,2022,POINT (144.995133 -37.801421),wayback,2,1,575.0,collingwood-abbotsford,144.995133,2,-37.801421,House
2,15934650,2022,POINT (144.998184 -37.79793),wayback,2,2,500.0,collingwood-abbotsford,144.998184,1,-37.79793,Apartment / Unit / Flat
2,15935244,2022,POINT (145.007942 -37.811123),wayback,2,2,575.0,collingwood-abbotsford,145.007942,1,-37.811123,Apartment / Unit / Flat
1,15935425,2022,POINT (145.014143 -37.811772),wayback,2,1,410.0,collingwood-abbotsford,145.014143,1,-37.811772,Apartment / Unit / Flat
2,15935648,2022,POINT (145.007942 -37.811123),wayback,2,2,480.0,collingwood-abbotsford,145.007942,1,-37.811123,Apartment / Unit / Flat
1,15936139,2022,POINT (145.013796 -37.811419),wayback,2,1,350.0,collingwood-abbotsford,145.013796,1,-37.811419,Apartment / Unit / Flat
2,15939405,2022,POINT (145.007942 -37.811123),wayback,2,2,695.0,collingwood-abbotsford,145.007942,2,-37.811123,Apartment / Unit / Flat
1,15942192,2022,POINT (145.008213 -37.810154),wayback,2,1,325.0,collingwood-abbotsford,145.008213,1,-37.810154,Apartment / Unit / Flat
2,15942469,2022,POINT (145.009655 -37.811201),wayback,2,2,575.0,collingwood-abbotsford,145.009655,1,-37.811201,Apartment / Unit / Flat
2,15943468,2022,POINT (145.009655 -37.811201),wayback,2,2,595.0,collingwood-abbotsford,145.009655,1,-37.811201,Apartment / Unit / Flat
1,15947166,2022,POINT (145.014143 -37.811772),wayback,2,1,350.0,collingwood-abbotsford,145.014143,1,-37.811772,Apartment / Unit / Flat
2,15948487,2022,POINT (144.997321 -37.807932),wayback,2,1,575.0,collingwood-abbotsford,144.997321,1,-37.807932,Apartment / Unit / Flat
1,15949196,2022,POINT (144.998184 -37.79793),wayback,2,1,450.0,collingwood-abbotsford,144.998184,1,-37.79793,Apartment / Unit / Flat
1,15949860,2022,POINT (145.014143 -37.811772),wayback,2,1,350.0,collingwood-abbotsford,145.014143,1,-37.811772,Apartment / Unit / Flat
1,15950381,2022,POINT (145.014143 -37.811772),wayback,2,1,410.0,collingwood-abbotsford,145.014143,1,-37.811772,Apartment / Unit / Flat
2,15956021,2022,POINT (145.000152 -37.802065),wayback,2,1,465.0,collingwood-abbotsford,145.000152,1,-37.802065,Apartment / Unit / Flat
1,15803546,2022,POINT (144.955302 -37.841676),wayback,2,1,380.0,albert park-middle park-west st kilda,144.955302,1,-37.841676,Apartment / Unit / Flat
2,15850223,2022,POINT (144.96905 -37.844014),wayback,2,1,475.0,albert park-middle park-west st kilda,144.96905,2,-37.844014,House
2,15914080,2022,POINT (144.946609 -37.845676),wayback,2,1,660.0,albert park-middle park-west st kilda,144.946609,1,-37.845676,House
1,15934715,2022,POINT (144.950892 -37.848601),wayback,2,1,350.0,albert park-middle park-west st kilda,144.950892,1,-37.848601,Apartment / Unit / Flat
1,15934716,2022,POINT (144.950892 -37.848601),wayback,2,1,350.0,albert park-middle park-west st kilda,144.950892,1,-37.848601,Apartment / Unit / Flat
3,15937254,2022,POINT (144.954604 -37.843333),wayback,2,2,1150.0,albert park-middle park-west st kilda,144.954604,1,-37.843333,House
3,15942526,2022,POINT (144.956499 -37.846759),wayback,2,1,700.0,albert park-middle park-west st kilda,144.956499,1,-37.846759,House
3,15943923,2022,POINT (144.951612 -37.846447),wayback,2,2,1300.0,albert park-middle park-west st kilda,144.951612,2,-37.846447,House
2,15949757,2022,POINT (144.955435 -37.844591),wayback,2,1,550.0,albert park-middle park-west st kilda,144.955435,1,-37.844591,Apartment / Unit / Flat
1,15951887,2022,POINT (144.948413 -37.847164),wayback,2,1,310.0,albert park-middle park-west st kilda,144.948413,1,-37.847164,Apartment / Unit / Flat
1,15952515,2022,POINT (144.950892 -37.848601),wayback,2,1,380.0,albert park-middle park-west st kilda,144.950892,1,-37.848601,Apartment / Unit / Flat
1,15952518,2022,POINT (144.950892 -37.848601),wayback,2,1,380.0,albert park-middle park-west st kilda,144.950892,1,-37.848601,Apartment / Unit / Flat
3,15952858,2022,POINT (144.949834 -37.841479),wayback,2,2,1000.0,albert park-middle park-west st kilda,144.949834,1,-37.841479,House
3,15952860,2022,POINT (144.949834 -37.841479),wayback,2,2,1000.0,albert park-middle park-west st kilda,144.949834,1,-37.841479,House
2,15956770,2022,POINT (144.955732 -37.847168),wayback,2,1,740.0,albert park-middle park-west st kilda,144.955732,1,-37.847168,House
2,15956837,2022,POINT (144.96905 -37.844014),wayback,2,1,920.0,albert park-middle park-west st kilda,144.96905,2,-37.844014,House
2,15961597,2022,POINT (144.954658 -37.84598),wayback,2,1,480.0,albert park-middle park-west st kilda,144.954658,2,-37.84598,House
2,15962807,2022,POINT (144.94696 -37.843896),wayback,2,1,635.0,albert park-middle park-west st kilda,144.94696,2,-37.843896,House
1,15962817,2022,POINT (144.947874 -37.847125),wayback,2,1,330.0,albert park-middle park-west st kilda,144.947874,1,-37.847125,Apartment / Unit / Flat
3,14369114,2022,POINT (143.819151 -37.552989),wayback,2,2,380.0,wendouree-alfredton,143.819151,2,-37.552989,House
4,14470769,2022,POINT (143.792856 -37.55456),wayback,2,2,495.0,wendouree-alfredton,143.792856,2,-37.55456,House
2,15057611,2022,POINT (143.816898 -37.559813),wayback,2,1,285.0,wendouree-alfredton,143.816898,1,-37.559813,Apartment / Unit / Flat
4,15856381,2022,POINT (143.819151 -37.552989),wayback,2,2,450.0,wendouree-alfredton,143.819151,2,-37.552989,House
2,15858045,2022,POINT (143.812666 -37.554017),wayback,2,1,550.0,wendouree-alfredton,143.812666,1,-37.554017,House
3,15864886,2022,POINT (143.799338 -37.553631),wayback,2,1,350.0,wendouree-alfredton,143.799338,2,-37.553631,House
4,15866248,2022,POINT (143.788595 -37.559413),wayback,2,2,460.0,wendouree-alfredton,143.788595,1,-37.559413,House
3,15866971,2022,POINT (143.814856 -37.561867),wayback,2,2,380.0,wendouree-alfredton,143.814856,2,-37.561867,House
3,15870556,2022,POINT (143.792182 -37.558209),wayback,2,2,410.0,wendouree-alfredton,143.792182,2,-37.558209,House
4,15871300,2022,POINT (143.819151 -37.552989),wayback,2,2,465.0,wendouree-alfredton,143.819151,2,-37.552989,House
4,15875783,2022,POINT (143.819151 -37.552989),wayback,2,2,430.0,wendouree-alfredton,143.819151,2,-37.552989,House
4,15883524,2022,POINT (143.819151 -37.552989),wayback,2,3,500.0,wendouree-alfredton,143.819151,4,-37.552989,House
3,15883682,2022,POINT (143.814539 -37.555849),wayback,2,2,390.0,wendouree-alfredton,143.814539,2,-37.555849,House
2,15883829,2022,POINT (143.817804 -37.556354),wayback,2,1,350.0,wendouree-alfredton,143.817804,2,-37.556354,Apartment / Unit / Flat
4,15885800,2022,POINT (143.790048 -37.558384),wayback,2,2,430.0,wendouree-alfredton,143.790048,2,-37.558384,House
4,15886886,2022,POINT (143.798196 -37.567398),wayback,2,2,430.0,wendouree-alfredton,143.798196,2,-37.567398,House
3,15890691,2022,POINT (143.788426 -37.556981),wayback,2,2,385.0,wendouree-alfredton,143.788426,2,-37.556981,House
4,15892190,2022,POINT (143.790033 -37.54483),wayback,2,2,500.0,wendouree-alfredton,143.790033,2,-37.54483,House
3,15893662,2022,POINT (143.787908 -37.551465),wayback,2,2,430.0,wendouree-alfredton,143.787908,2,-37.551465,House
4,15894529,2022,POINT (143.816164 -37.554843),wayback,2,2,460.0,wendouree-alfredton,143.816164,2,-37.554843,House
4,13016506,2022,POINT (144.862326 -37.838634),wayback,2,2,710.0,altona north,144.862326,2,-37.838634,Townhouse
3,14640686,2022,POINT (144.852805 -37.828436),wayback,2,2,550.0,altona north,144.852805,1,-37.828436,House
3,15019414,2022,POINT (144.852805 -37.828436),wayback,2,1,420.0,altona north,144.852805,1,-37.828436,House
3,15612294,2022,POINT (144.86139 -37.836473),wayback,2,2,510.0,altona north,144.86139,1,-37.836473,Townhouse
2,15827113,2022,POINT (144.853612 -37.836867),wayback,2,1,420.0,altona north,144.853612,1,-37.836867,House
3,15889107,2022,POINT (144.854828 -37.833022),wayback,2,2,570.0,altona north,144.854828,2,-37.833022,Townhouse
3,15895949,2022,POINT (144.85356 -37.835425),wayback,2,1,425.0,altona north,144.85356,2,-37.835425,House
2,15902979,2022,POINT (144.834706 -37.837835),wayback,2,1,495.0,altona north,144.834706,2,-37.837835,House
4,15903616,2022,POINT (144.850692 -37.835223),wayback,2,2,480.0,altona north,144.850692,4,-37.835223,House
2,15910325,2022,POINT (144.858405 -37.838141),wayback,2,1,480.0,altona north,144.858405,1,-37.838141,Townhouse
3,15919785,2022,POINT (144.846955 -37.829668),wayback,2,1,450.0,altona north,144.846955,1,-37.829668,Townhouse
4,15928107,2022,POINT (144.838973 -37.82909),wayback,2,3,890.0,altona north,144.838973,3,-37.82909,Townhouse
4,15929283,2022,POINT (144.850834 -37.844687),wayback,2,1,450.0,altona north,144.850834,3,-37.844687,House
3,15929617,2022,POINT (144.853811 -37.836138),wayback,2,1,380.0,altona north,144.853811,1,-37.836138,Apartment / Unit / Flat
2,15935313,2022,POINT (144.850814 -37.84054),wayback,2,1,410.0,altona north,144.850814,2,-37.84054,House
2,15953249,2022,POINT (144.8476 -37.826261),wayback,2,2,470.0,altona north,144.8476,1,-37.826261,Townhouse
2,15953488,2022,POINT (144.862949 -37.841812),wayback,2,1,470.0,altona north,144.862949,1,-37.841812,Apartment / Unit / Flat
2,15958224,2022,POINT (144.845628 -37.845351),wayback,2,2,490.0,altona north,144.845628,1,-37.845351,House
3,15960750,2022,POINT (144.86175 -37.835616),wayback,2,1,495.0,altona north,144.86175,2,-37.835616,House
1,15960779,2022,POINT (144.85505 -37.835755),wayback,2,1,270.0,altona north,144.85505,1,-37.835755,Apartment / Unit / Flat
2,15209100,2022,POINT (142.929778 -37.276613),wayback,2,1,350.0,ararat,142.929778,2,-37.276613,Apartment / Unit / Flat
4,15385439,2022,POINT (142.930144 -37.277252),wayback,2,1,420.0,ararat,142.930144,1,-37.277252,House
1,15819734,2022,POINT (142.937251 -37.282815),wayback,2,1,280.0,ararat,142.937251,1,-37.282815,Apartment / Unit / Flat
4,15820194,2022,POINT (142.953986 -37.276934),wayback,2,2,430.0,ararat,142.953986,2,-37.276934,House
3,15843858,2022,POINT (142.93144 -37.284872),wayback,2,2,375.0,ararat,142.93144,2,-37.284872,House
2,15846041,2022,POINT (142.917845 -37.287408),wayback,2,1,395.0,ararat,142.917845,5,-37.287408,House
4,15852398,2022,POINT (142.931959 -37.281735),wayback,2,2,500.0,ararat,142.931959,1,-37.281735,House
2,15861423,2022,POINT (142.934152 -37.28419),wayback,2,1,300.0,ararat,142.934152,1,-37.28419,House
3,15862220,2022,POINT (142.924493 -37.274453),wayback,2,2,500.0,ararat,142.924493,1,-37.274453,House
2,15868742,2022,POINT (142.920954 -37.269328),wayback,2,1,310.0,ararat,142.920954,1,-37.269328,House
2,15873427,2022,POINT (142.917026 -37.284455),wayback,2,1,315.0,ararat,142.917026,1,-37.284455,Apartment / Unit / Flat
5,15876761,2022,POINT (142.926017 -37.284459),wayback,2,1,350.0,ararat,142.926017,1,-37.284459,House
2,15878337,2022,POINT (142.938772 -37.28766),wayback,2,1,290.0,ararat,142.938772,2,-37.28766,House
3,15883623,2022,POINT (142.930469 -37.289577),wayback,2,1,350.0,ararat,142.930469,1,-37.289577,Townhouse
3,15884172,2022,POINT (142.934419 -37.284545),wayback,2,2,420.0,ararat,142.934419,1,-37.284545,House
3,15885733,2022,POINT (142.930809 -37.285003),wayback,2,1,370.0,ararat,142.930809,3,-37.285003,House
3,15886236,2022,POINT (142.939194 -37.283804),wayback,2,2,410.0,ararat,142.939194,1,-37.283804,Townhouse
2,15892353,2022,POINT (142.930085 -37.276812),wayback,2,2,470.0,ararat,142.930085,1,-37.276812,Apartment / Unit / Flat
3,15401463,2022,POINT (145.075384 -37.868746),wayback,2,1,500.0,burwood-ashburton,145.075384,2,-37.868746,House
2,15799670,2022,POINT (145.072361 -37.869537),wayback,2,1,430.0,burwood-ashburton,145.072361,1,-37.869537,House
4,15875187,2022,POINT (145.076267 -37.872263),wayback,2,2,820.0,burwood-ashburton,145.076267,2,-37.872263,House
4,15895716,2022,POINT (145.080853 -37.867288),wayback,2,2,900.0,burwood-ashburton,145.080853,3,-37.867288,House
3,15916869,2022,POINT (145.091271 -37.86989),wayback,2,2,620.0,burwood-ashburton,145.091271,1,-37.86989,Townhouse
3,15920223,2022,POINT (145.085983 -37.870146),wayback,2,2,690.0,burwood-ashburton,145.085983,1,-37.870146,Townhouse
4,15925398,2022,POINT (145.082522 -37.860741),wayback,2,3,1275.0,burwood-ashburton,145.082522,3,-37.860741,Townhouse
3,15925650,2022,POINT (145.090613 -37.863761),wayback,2,2,500.0,burwood-ashburton,145.090613,1,-37.863761,House
4,15944173,2022,POINT (145.07291 -37.86845),wayback,2,2,1150.0,burwood-ashburton,145.07291,1,-37.86845,House
2,15949571,2022,POINT (145.082007 -37.868321),wayback,2,2,495.0,burwood-ashburton,145.082007,2,-37.868321,Apartment / Unit / Flat
4,15950286,2022,POINT (145.079698 -37.870572),wayback,2,2,1275.0,burwood-ashburton,145.079698,2,-37.870572,House
4,15951157,2022,POINT (145.087328 -37.866412),wayback,2,2,820.0,burwood-ashburton,145.087328,2,-37.866412,Townhouse
3,15957427,2022,POINT (145.112584 -37.85529),wayback,2,1,400.0,burwood-ashburton,145.112584,2,-37.85529,House
2,15957857,2022,POINT (145.092829 -37.864972),wayback,2,1,540.0,burwood-ashburton,145.092829,1,-37.864972,Apartment / Unit / Flat
3,15959619,2022,POINT (145.071216 -37.873793),wayback,2,1,725.0,burwood-ashburton,145.071216,1,-37.873793,House
4,15960938,2022,POINT (145.043973 -37.873889),wayback,2,1,900.0,malvern east,145.043973,2,-37.873889,House
3,15961032,2022,POINT (145.043957 -37.869157),wayback,2,1,770.0,malvern east,145.043957,1,-37.869157,House
2,15799179,2022,POINT (145.091814 -38.014476),wayback,2,1,365.0,aspendale-chelsea-carrum,145.091814,1,-38.014476,Apartment / Unit / Flat
3,15836728,2022,POINT (145.102677 -38.022243),wayback,2,3,1500.0,aspendale-chelsea-carrum,145.102677,2,-38.022243,House
4,15841211,2022,POINT (145.099203 -38.024016),wayback,2,3,1600.0,aspendale-chelsea-carrum,145.099203,2,-38.024016,House
3,15865085,2022,POINT (145.100928 -38.021462),wayback,2,1,500.0,aspendale-chelsea-carrum,145.100928,2,-38.021462,Apartment / Unit / Flat
2,15865496,2022,POINT (145.101781 -38.025924),wayback,2,1,370.0,aspendale-chelsea-carrum,145.101781,1,-38.025924,Apartment / Unit / Flat
2,15902630,2022,POINT (145.091835 -38.014534),wayback,2,1,400.0,aspendale-chelsea-carrum,145.091835,1,-38.014534,Apartment / Unit / Flat
1,15918728,2022,POINT (145.089702 -38.005112),wayback,2,1,330.0,mentone-parkdale-mordialloc,145.089702,1,-38.005112,Apartment / Unit / Flat
2,15933125,2022,POINT (145.091814 -38.014476),wayback,2,1,370.0,aspendale-chelsea-carrum,145.091814,1,-38.014476,Apartment / Unit / Flat
4,15934400,2022,POINT (145.104983 -38.027454),wayback,2,3,995.0,aspendale-chelsea-carrum,145.104983,4,-38.027454,House
2,15935688,2022,POINT (145.098614 -38.000919),wayback,2,2,500.0,mentone-parkdale-mordialloc,145.098614,1,-38.000919,Apartment / Unit / Flat
3,15941007,2022,POINT (145.093342 -38.013905),wayback,2,1,485.0,aspendale-chelsea-carrum,145.093342,1,-38.013905,Apartment / Unit / Flat
3,15941219,2022,POINT (145.09953 -38.017575),wayback,2,1,450.0,aspendale-chelsea-carrum,145.09953,2,-38.017575,House
2,15948193,2022,POINT (145.091814 -38.014476),wayback,2,1,370.0,aspendale-chelsea-carrum,145.091814,1,-38.014476,Apartment / Unit / Flat
3,15949381,2022,POINT (145.100083 -38.024662),wayback,2,1,550.0,aspendale-chelsea-carrum,145.100083,1,-38.024662,Townhouse
2,15950363,2022,POINT (145.100422 -38.025199),wayback,2,1,450.0,aspendale-chelsea-carrum,145.100422,1,-38.025199,Apartment / Unit / Flat
2,15951900,2022,POINT (145.100628 -38.025599),wayback,2,2,520.0,aspendale-chelsea-carrum,145.100628,1,-38.025599,Apartment / Unit / Flat
2,15953231,2022,POINT (145.093436 -38.009624),wayback,2,1,405.0,mentone-parkdale-mordialloc,145.093436,1,-38.009624,Apartment / Unit / Flat
2,15953256,2022,POINT (145.070352 -37.992322),wayback,2,1,450.0,mentone-parkdale-mordialloc,145.070352,1,-37.992322,Apartment / Unit / Flat
2,11173543,2022,POINT (144.996653 -37.875163),wayback,2,1,346.0,balaclava,144.996653,1,-37.875163,Apartment / Unit / Flat
2,13296116,2022,POINT (144.994023 -37.870698),wayback,2,1,550.0,balaclava,144.994023,1,-37.870698,Apartment / Unit / Flat
1,15232931,2022,POINT (144.992591 -37.867681),wayback,2,1,326.0,balaclava,144.992591,1,-37.867681,Studio
5,15386833,2022,POINT (144.992591 -37.867681),wayback,2,2,808.0,balaclava,144.992591,2,-37.867681,House
3,15643796,2022,POINT (144.993679 -37.866748),wayback,2,2,850.0,balaclava,144.993679,1,-37.866748,House
2,15767108,2022,POINT (144.994023 -37.870698),wayback,2,1,525.0,balaclava,144.994023,1,-37.870698,Apartment / Unit / Flat
2,15793599,2022,POINT (144.996637 -37.8678),wayback,2,1,320.0,balaclava,144.996637,1,-37.8678,Apartment / Unit / Flat
1,15803903,2022,POINT (144.99551 -37.872476),wayback,2,1,295.0,balaclava,144.99551,1,-37.872476,Apartment / Unit / Flat
2,15831489,2022,POINT (144.994832 -37.870129),wayback,2,1,475.0,balaclava,144.994832,1,-37.870129,Apartment / Unit / Flat
2,15840422,2022,POINT (144.994156 -37.871668),wayback,2,1,335.0,balaclava,144.994156,1,-37.871668,Apartment / Unit / Flat
2,15841496,2022,POINT (144.996517 -37.87229),wayback,2,1,490.0,balaclava,144.996517,1,-37.87229,Apartment / Unit / Flat
2,15851539,2022,POINT (144.994461 -37.865931),wayback,2,1,695.0,balaclava,144.994461,1,-37.865931,Townhouse
2,15866546,2022,POINT (144.99413 -37.871371),wayback,2,1,475.0,balaclava,144.99413,1,-37.871371,Apartment / Unit / Flat
1,15866826,2022,POINT (144.992342 -37.872508),wayback,2,1,260.0,balaclava,144.992342,1,-37.872508,Apartment / Unit / Flat
2,15873622,2022,POINT (144.996767 -37.871398),wayback,2,1,330.0,balaclava,144.996767,1,-37.871398,Apartment / Unit / Flat
1,15876920,2022,POINT (144.998426 -37.869551),wayback,2,1,320.0,balaclava,144.998426,1,-37.869551,Apartment / Unit / Flat
2,15879409,2022,POINT (144.996077 -37.870827),wayback,2,1,390.0,balaclava,144.996077,1,-37.870827,Apartment / Unit / Flat
2,15882187,2022,POINT (144.99849 -37.873247),wayback,2,1,400.0,balaclava,144.99849,1,-37.873247,Apartment / Unit / Flat
7,15884901,2022,POINT (144.992591 -37.867681),wayback,2,2,1100.0,balaclava,144.992591,2,-37.867681,House
3,15886509,2022,POINT (144.990853 -37.871541),wayback,2,2,1050.0,balaclava,144.990853,1,-37.871541,House
4,13605923,2022,POINT (143.805899 -37.502464),wayback,2,2,430.0,miners rest,143.805899,2,-37.502464,House
4,15825803,2022,POINT (143.813312 -37.603313),wayback,2,2,410.0,bonshaw,143.813312,2,-37.603313,House
4,15860409,2022,POINT (143.820183 -37.596258),wayback,2,2,430.0,bonshaw,143.820183,2,-37.596258,House
4,15868697,2022,POINT (143.808824 -37.504233),wayback,2,2,420.0,miners rest,143.808824,2,-37.504233,House
