property_id,longitude,latitude,coordinates
10465730,145.002534,-37.812876,POINT (-37.812876 145.002534)
15335880,144.994691,-37.83777,POINT (-37.83777 144.994691)
15889878,145.017508,-37.841935,POINT (-37.841935 145.017508)
15890065,145.000434,-37.843406,POINT (-37.843406 145.000434)
15890138,144.998523,-37.837908,POINT (-37.837908 144.998523)
15890707,145.001155,-37.845311,POINT (-37.845311 145.001155)
15890842,145.010269,-37.819499,POINT (-37.819499 145.010269)
15891146,144.992065,-37.836054,POINT (-37.836054 144.992065)
15891438,144.997567,-37.836334,POINT (-37.836334 144.997567)
15891473,145.031704,-37.822814,POINT (-37.822814 145.031704)
15891492,145.00054,-37.819275,POINT (-37.819275 145.00054)
15891743,145.011819,-37.824697,POINT (-37.824697 145.011819)
15891869,145.032503,-37.828706,POINT (-37.828706 145.032503)
15891974,145.034083,-37.830545,POINT (-37.830545 145.034083)
15892147,145.005033,-37.824613,POINT (-37.824613 145.005033)
15893328,145.018954,-37.815504,POINT (-37.815504 145.018954)
15893567,144.998618,-37.830904,POINT (-37.830904 144.998618)
15893658,145.021323,-37.813872,POINT (-37.813872 145.021323)
14937595,145.15438,-37.853991,POINT (-37.853991 145.15438)
15292953,145.13533,-37.849861,POINT (-37.849861 145.13533)
15346720,145.150174,-37.850535,POINT (-37.850535 145.150174)
15819001,145.156646,-37.856853,POINT (-37.856853 145.156646)
15861781,145.13533,-37.849861,POINT (-37.849861 145.13533)
15862279,145.155022,-37.850093,POINT (-37.850093 145.155022)
15863200,145.135181,-37.851929,POINT (-37.851929 145.135181)
15881074,145.149075,-37.849424,POINT (-37.849424 145.149075)
15903677,145.156883,-37.846681,POINT (-37.846681 145.156883)
15907640,145.149995,-37.851336,POINT (-37.851336 145.149995)
15917590,145.136505,-37.846865,POINT (-37.846865 145.136505)
15918813,145.150367,-37.855448,POINT (-37.855448 145.150367)
15919574,145.13533,-37.849861,POINT (-37.849861 145.13533)
15921122,145.156172,-37.853967,POINT (-37.853967 145.156172)
15929573,145.13533,-37.849861,POINT (-37.849861 145.13533)
15931733,145.157509,-37.859737,POINT (-37.859737 145.157509)
15942240,145.158021,-37.851663,POINT (-37.851663 145.158021)
15945308,145.152392,-37.850291,POINT (-37.850291 145.152392)
15950021,145.13533,-37.849861,POINT (-37.849861 145.13533)
15952392,145.160393,-37.852665,POINT (-37.852665 145.160393)
10652507,144.281707,-36.746013,POINT (-36.746013 144.281707)
11786965,144.274979,-36.742206,POINT (-36.742206 144.274979)
13268035,144.288362,-36.784153,POINT (-36.784153 144.288362)
15326708,144.267593,-36.729985,POINT (-36.729985 144.267593)
15672908,144.330663,-36.667094,POINT (-36.667094 144.330663)
15863810,144.259779,-36.726989,POINT (-36.726989 144.259779)
15879921,144.251322,-36.731091,POINT (-36.731091 144.251322)
15881559,144.269234,-36.721124,POINT (-36.721124 144.269234)
15882353,144.261332,-36.734194,POINT (-36.734194 144.261332)
15883034,144.268075,-36.722549,POINT (-36.722549 144.268075)
15883519,144.27023,-36.719567,POINT (-36.719567 144.27023)
15884284,144.276673,-36.72218,POINT (-36.72218 144.276673)
15889000,144.255458,-36.727488,POINT (-36.727488 144.255458)
15895019,144.318562,-36.740236,POINT (-36.740236 144.318562)
15900416,144.252976,-36.733439,POINT (-36.733439 144.252976)
14036258,144.968011,-37.680168,POINT (-37.680168 144.968011)
15478062,144.96658,-37.709242,POINT (-37.709242 144.96658)
15505392,144.956352,-37.675394,POINT (-37.675394 144.956352)
15730509,144.964428,-37.67819,POINT (-37.67819 144.964428)
15763966,144.954775,-37.672343,POINT (-37.672343 144.954775)
15915330,144.968022,-37.713471,POINT (-37.713471 144.968022)
15916984,144.966747,-37.672148,POINT (-37.672148 144.966747)
15920800,144.93354,-37.595093,POINT (-37.595093 144.93354)
15927169,144.975834,-37.716352,POINT (-37.716352 144.975834)
15937422,144.900432,-37.533102,POINT (-37.533102 144.900432)
15938229,144.970097,-37.71255,POINT (-37.71255 144.970097)
15943850,145.010716,-37.629325,POINT (-37.629325 145.010716)
15948572,144.967433,-37.717429,POINT (-37.717429 144.967433)
15953110,144.951432,-37.668252,POINT (-37.668252 144.951432)
15956312,144.959012,-37.675778,POINT (-37.675778 144.959012)
15958748,144.963643,-37.704838,POINT (-37.704838 144.963643)
15716469,144.970591,-37.780529,POINT (-37.780529 144.970591)
15881428,144.970609,-37.788716,POINT (-37.788716 144.970609)
15887320,144.969365,-37.790936,POINT (-37.790936 144.969365)
15888007,144.975151,-37.790464,POINT (-37.790464 144.975151)
15889085,144.975151,-37.790464,POINT (-37.790464 144.975151)
15890414,144.973877,-37.784589,POINT (-37.784589 144.973877)
15890955,144.973959,-37.792002,POINT (-37.792002 144.973959)
15894675,144.970529,-37.780955,POINT (-37.780955 144.970529)
15898418,144.975151,-37.790464,POINT (-37.790464 144.975151)
15899755,144.969917,-37.787347,POINT (-37.787347 144.969917)
15899879,144.970609,-37.788716,POINT (-37.788716 144.970609)
15900611,144.976096,-37.789595,POINT (-37.789595 144.976096)
15902821,144.97063,-37.780176,POINT (-37.780176 144.97063)
15903099,144.970591,-37.780529,POINT (-37.780529 144.970591)
15903363,144.970591,-37.780529,POINT (-37.780529 144.970591)
15904118,144.973959,-37.792002,POINT (-37.792002 144.973959)
15904206,144.968591,-37.791554,POINT (-37.791554 144.968591)
15906106,144.972278,-37.785523,POINT (-37.785523 144.972278)
15907055,144.975151,-37.790464,POINT (-37.790464 144.975151)
15907454,144.970609,-37.788716,POINT (-37.788716 144.970609)
9583070,144.737764,-37.709673,POINT (-37.709673 144.737764)
10107561,144.737764,-37.709673,POINT (-37.709673 144.737764)
15569892,144.747779,-37.734183,POINT (-37.734183 144.747779)
15845172,144.744061,-37.729433,POINT (-37.729433 144.744061)
15855479,144.745908,-37.737437,POINT (-37.737437 144.745908)
15880134,144.744061,-37.729433,POINT (-37.729433 144.744061)
15883791,144.74427,-37.734634,POINT (-37.734634 144.74427)
15886012,144.731315,-37.749454,POINT (-37.749454 144.731315)
15886580,144.738603,-37.723809,POINT (-37.723809 144.738603)
15886636,144.731315,-37.749454,POINT (-37.749454 144.731315)
15887065,144.740953,-37.743946,POINT (-37.743946 144.740953)
15887303,144.737354,-37.710429,POINT (-37.710429 144.737354)
15888053,144.728802,-37.747183,POINT (-37.747183 144.728802)
15889229,144.738603,-37.723809,POINT (-37.723809 144.738603)
15890520,144.736158,-37.710984,POINT (-37.710984 144.736158)
15890843,144.745394,-37.74149,POINT (-37.74149 144.745394)
15891375,144.740744,-37.736201,POINT (-37.736201 144.740744)
15892266,144.738097,-37.73406,POINT (-37.73406 144.738097)
15894097,144.748051,-37.75274,POINT (-37.75274 144.748051)
15896316,144.733601,-37.71711,POINT (-37.71711 144.733601)
15019098,145.062339,-37.972689,POINT (-37.972689 145.062339)
15754302,145.056151,-37.961836,POINT (-37.961836 145.056151)
15848047,145.052308,-37.961103,POINT (-37.961103 145.052308)
15852949,145.062565,-37.965818,POINT (-37.965818 145.062565)
15854015,145.048989,-37.964204,POINT (-37.964204 145.048989)
15857653,145.06864,-37.970531,POINT (-37.970531 145.06864)
15860273,145.055764,-37.968165,POINT (-37.968165 145.055764)
15872229,145.060246,-37.971462,POINT (-37.971462 145.060246)
15874414,145.047504,-37.962133,POINT (-37.962133 145.047504)
15876193,145.050251,-37.964585,POINT (-37.964585 145.050251)
15879091,145.066209,-37.953629,POINT (-37.953629 145.066209)
15883260,145.066825,-37.956739,POINT (-37.956739 145.066825)
15884368,145.056472,-37.965663,POINT (-37.965663 145.056472)
15885336,145.064727,-37.964053,POINT (-37.964053 145.064727)
15885357,145.069881,-37.96905,POINT (-37.96905 145.069881)
15890153,145.057708,-37.958712,POINT (-37.958712 145.057708)
15891246,145.046116,-37.957839,POINT (-37.957839 145.046116)
15892215,145.064727,-37.964053,POINT (-37.964053 145.064727)
15893975,145.085226,-37.965188,POINT (-37.965188 145.085226)
12646717,145.114755,-37.930887,POINT (-37.930887 145.114755)
14585851,145.132717,-37.935828,POINT (-37.935828 145.132717)
15135493,145.123921,-37.932451,POINT (-37.932451 145.123921)
15189063,145.129523,-37.930023,POINT (-37.930023 145.129523)
15215175,145.130537,-37.932809,POINT (-37.932809 145.130537)
15548695,145.116034,-37.935663,POINT (-37.935663 145.116034)
15834040,145.115148,-37.932507,POINT (-37.932507 145.115148)
15866311,145.126329,-37.929689,POINT (-37.929689 145.126329)
15882928,145.134298,-37.936779,POINT (-37.936779 145.134298)
15899620,145.132254,-37.959498,POINT (-37.959498 145.132254)
15909495,145.114736,-37.936363,POINT (-37.936363 145.114736)
15910988,145.134591,-37.958113,POINT (-37.958113 145.134591)
15919931,145.113297,-37.941226,POINT (-37.941226 145.113297)
15943841,145.128369,-37.931662,POINT (-37.931662 145.128369)
15947071,145.129654,-37.935136,POINT (-37.935136 145.129654)
15948227,145.131936,-37.933864,POINT (-37.933864 145.131936)
15950525,145.129869,-37.934142,POINT (-37.934142 145.129869)
15955788,145.112445,-37.930003,POINT (-37.930003 145.112445)
15962991,145.12252,-37.93433,POINT (-37.93433 145.12252)
15964297,145.133732,-37.939716,POINT (-37.939716 145.133732)
14292596,145.354085,-38.149821,POINT (-38.149821 145.354085)
15103250,145.354085,-38.149821,POINT (-38.149821 145.354085)
15113608,145.354085,-38.149821,POINT (-38.149821 145.354085)
15909567,145.354085,-38.149821,POINT (-38.149821 145.354085)
15925724,145.354085,-38.149821,POINT (-38.149821 145.354085)
15933866,145.354085,-38.149821,POINT (-38.149821 145.354085)
15934363,145.354085,-38.149821,POINT (-38.149821 145.354085)
15936668,145.354085,-38.149821,POINT (-38.149821 145.354085)
15938165,145.354085,-38.149821,POINT (-38.149821 145.354085)
15939223,145.354085,-38.149821,POINT (-38.149821 145.354085)
15940353,145.354085,-38.149821,POINT (-38.149821 145.354085)
15942961,145.354085,-38.149821,POINT (-38.149821 145.354085)
15943031,145.354085,-38.149821,POINT (-38.149821 145.354085)
15944256,145.354085,-38.149821,POINT (-38.149821 145.354085)
15945226,145.354085,-38.149821,POINT (-38.149821 145.354085)
15945736,145.354085,-38.149821,POINT (-38.149821 145.354085)
15946582,145.354085,-38.149821,POINT (-38.149821 145.354085)
15947881,145.354085,-38.149821,POINT (-38.149821 145.354085)
15948203,145.354085,-38.149821,POINT (-38.149821 145.354085)
15952856,145.354085,-38.149821,POINT (-38.149821 145.354085)
15143985,144.985364,-37.806799,POINT (-37.806799 144.985364)
15210621,144.985491,-37.806055,POINT (-37.806055 144.985491)
15755157,144.991109,-37.808968,POINT (-37.808968 144.991109)
15942042,144.986264,-37.801398,POINT (-37.801398 144.986264)
15942045,144.986264,-37.801398,POINT (-37.801398 144.986264)
15943095,144.985904,-37.806387,POINT (-37.806387 144.985904)
15943834,144.986987,-37.797113,POINT (-37.797113 144.986987)
15944047,144.988625,-37.801654,POINT (-37.801654 144.988625)
15945099,144.984509,-37.801935,POINT (-37.801935 144.984509)
15945497,144.985364,-37.806799,POINT (-37.806799 144.985364)
15946128,144.984817,-37.801967,POINT (-37.801967 144.984817)
15947477,144.983847,-37.807925,POINT (-37.807925 144.983847)
15949328,144.985062,-37.795685,POINT (-37.795685 144.985062)
15951754,144.988958,-37.796614,POINT (-37.796614 144.988958)
15955608,144.985236,-37.794525,POINT (-37.794525 144.985236)
15955895,144.984784,-37.802616,POINT (-37.802616 144.984784)
15958296,144.985977,-37.80209,POINT (-37.80209 144.985977)
15959996,144.985977,-37.80209,POINT (-37.80209 144.985977)
15964207,144.983626,-37.803879,POINT (-37.803879 144.983626)
15965241,144.985039,-37.803526,POINT (-37.803526 144.985039)
14663854,144.930421,-37.601609,POINT (-37.601609 144.930421)
15872022,144.937466,-37.596504,POINT (-37.596504 144.937466)
15892351,144.933042,-37.590804,POINT (-37.590804 144.933042)
15892824,144.932636,-37.576012,POINT (-37.576012 144.932636)
15892987,144.916873,-37.589989,POINT (-37.589989 144.916873)
15893167,144.924526,-37.590662,POINT (-37.590662 144.924526)
15894323,144.935198,-37.597273,POINT (-37.597273 144.935198)
15894869,144.937183,-37.592054,POINT (-37.592054 144.937183)
15895070,144.916083,-37.588723,POINT (-37.588723 144.916083)
15895383,144.933042,-37.590804,POINT (-37.590804 144.933042)
15896869,144.904521,-37.573747,POINT (-37.573747 144.904521)
15897161,144.909046,-37.574516,POINT (-37.574516 144.909046)
15897178,144.933042,-37.590804,POINT (-37.590804 144.933042)
15898701,144.933042,-37.590804,POINT (-37.590804 144.933042)
15898709,144.933042,-37.590804,POINT (-37.590804 144.933042)
15899000,144.917232,-37.59165,POINT (-37.59165 144.917232)
15900004,144.92323,-37.569242,POINT (-37.569242 144.92323)
15900197,144.913265,-37.58084,POINT (-37.58084 144.913265)
15900596,144.933042,-37.590804,POINT (-37.590804 144.933042)
15901160,144.922566,-37.570259,POINT (-37.570259 144.922566)
10465752,145.285426,-38.109556,POINT (-38.109556 145.285426)
12827534,145.261391,-38.112357,POINT (-38.112357 145.261391)
14549961,145.270849,-38.098858,POINT (-38.098858 145.270849)
15819476,145.277272,-38.104919,POINT (-38.104919 145.277272)
15859151,145.291702,-38.137571,POINT (-38.137571 145.291702)
15887216,145.278456,-38.106398,POINT (-38.106398 145.278456)
15936532,145.274514,-38.096947,POINT (-38.096947 145.274514)
15938234,145.280384,-38.103219,POINT (-38.103219 145.280384)
15941837,145.267694,-38.108757,POINT (-38.108757 145.267694)
15945054,145.280064,-38.096831,POINT (-38.096831 145.280064)
15945357,145.273418,-38.089211,POINT (-38.089211 145.273418)
15945653,145.257957,-38.11405,POINT (-38.11405 145.257957)
15946404,145.268356,-38.09994,POINT (-38.09994 145.268356)
15947707,145.290336,-38.094094,POINT (-38.094094 145.290336)
15949620,145.276388,-38.099651,POINT (-38.099651 145.276388)
15955740,145.273186,-38.105398,POINT (-38.105398 145.273186)
15958695,145.2894,-38.093327,POINT (-38.093327 145.2894)
15958851,145.278456,-38.106398,POINT (-38.106398 145.278456)
15960926,145.280632,-38.111539,POINT (-38.111539 145.280632)
15962557,145.270068,-38.084312,POINT (-38.084312 145.270068)
15702317,145.251612,-38.095762,POINT (-38.095762 145.251612)
15842328,145.256801,-38.103426,POINT (-38.103426 145.256801)
15909022,145.245339,-38.101129,POINT (-38.101129 145.245339)
15923145,145.250187,-38.095746,POINT (-38.095746 145.250187)
15924732,145.240025,-38.11715,POINT (-38.11715 145.240025)
15926444,145.258075,-38.092683,POINT (-38.092683 145.258075)
15935752,145.257932,-38.088431,POINT (-38.088431 145.257932)
15940497,145.25643,-38.092312,POINT (-38.092312 145.25643)
15942477,145.253778,-38.096368,POINT (-38.096368 145.253778)
15946548,145.259662,-38.092324,POINT (-38.092324 145.259662)
15946603,145.247774,-38.096774,POINT (-38.096774 145.247774)
15947357,145.275799,-38.157937,POINT (-38.157937 145.275799)
15947822,145.258091,-38.090811,POINT (-38.090811 145.258091)
15952785,145.259555,-38.093582,POINT (-38.093582 145.259555)
15952799,145.301937,-38.117612,POINT (-38.117612 145.301937)
15952859,145.254647,-38.096464,POINT (-38.096464 145.254647)
14320939,144.993693,-37.830181,POINT (-37.830181 144.993693)
15329764,144.954431,-37.818768,POINT (-37.818768 144.954431)
15507610,144.957419,-37.814556,POINT (-37.814556 144.957419)
15507760,144.978682,-37.825071,POINT (-37.825071 144.978682)
15516225,144.993941,-37.837978,POINT (-37.837978 144.993941)
15782534,144.995388,-37.82868,POINT (-37.82868 144.995388)
15804110,144.99395,-37.826405,POINT (-37.826405 144.99395)
15811723,144.994588,-37.829123,POINT (-37.829123 144.994588)
15843412,144.994588,-37.829123,POINT (-37.829123 144.994588)
15864708,144.991625,-37.82874,POINT (-37.82874 144.991625)
15898121,144.990442,-37.830115,POINT (-37.830115 144.990442)
15903755,145.001251,-37.824894,POINT (-37.824894 145.001251)
15904210,145.002785,-37.824456,POINT (-37.824456 145.002785)
15904230,144.995971,-37.819774,POINT (-37.819774 144.995971)
15904445,144.998618,-37.830904,POINT (-37.830904 144.998618)
15904455,144.954173,-37.815013,POINT (-37.815013 144.954173)
15904637,145.009515,-37.811606,POINT (-37.811606 145.009515)
15904699,144.997823,-37.842091,POINT (-37.842091 144.997823)
15904890,144.980815,-37.851937,POINT (-37.851937 144.980815)
15905207,144.955471,-37.818469,POINT (-37.818469 144.955471)
15184172,145.217215,-37.966377,POINT (-37.966377 145.217215)
15633607,145.198184,-37.965366,POINT (-37.965366 145.198184)
15899038,145.197871,-37.949898,POINT (-37.949898 145.197871)
15905294,145.199177,-37.962589,POINT (-37.962589 145.199177)
15912264,145.202355,-37.967314,POINT (-37.967314 145.202355)
15913619,145.207874,-37.962753,POINT (-37.962753 145.207874)
15934319,145.207539,-37.950717,POINT (-37.950717 145.207539)
15945714,145.220526,-37.950055,POINT (-37.950055 145.220526)
15948669,145.208334,-37.96516,POINT (-37.96516 145.208334)
15950616,145.203132,-37.965644,POINT (-37.965644 145.203132)
15953856,145.204905,-37.962763,POINT (-37.962763 145.204905)
15954924,145.208508,-37.939514,POINT (-37.939514 145.208508)
15957526,145.213122,-37.969492,POINT (-37.969492 145.213122)
15959499,145.204524,-37.955561,POINT (-37.955561 145.204524)
15960497,145.207405,-37.96099,POINT (-37.96099 145.207405)
15960939,145.206338,-37.960661,POINT (-37.960661 145.206338)
15961730,145.214179,-37.967179,POINT (-37.967179 145.214179)
15965746,145.202537,-37.941846,POINT (-37.941846 145.202537)
15524376,145.263104,-38.036993,POINT (-38.036993 145.263104)
15919043,145.204252,-37.999672,POINT (-37.999672 145.204252)
15920065,145.202034,-37.994861,POINT (-37.994861 145.202034)
15921848,145.240603,-37.997704,POINT (-37.997704 145.240603)
15924830,145.201336,-37.97663,POINT (-37.97663 145.201336)
15937192,145.156823,-37.992964,POINT (-37.992964 145.156823)
15938803,145.233488,-37.988659,POINT (-37.988659 145.233488)
15941460,145.208449,-37.987135,POINT (-37.987135 145.208449)
15942226,145.20651,-37.983095,POINT (-37.983095 145.20651)
15943077,145.165539,-38.008099,POINT (-38.008099 145.165539)
15944245,145.240452,-37.999156,POINT (-37.999156 145.240452)
15945102,145.236649,-37.994929,POINT (-37.994929 145.236649)
15948604,145.23601,-37.992401,POINT (-37.992401 145.23601)
15951045,145.203924,-37.990474,POINT (-37.990474 145.203924)
11625967,144.435286,-37.677166,POINT (-37.677166 144.435286)
11775325,144.434113,-37.666761,POINT (-37.666761 144.434113)
15934625,144.430651,-37.676386,POINT (-37.676386 144.430651)
15935140,144.418192,-37.684526,POINT (-37.684526 144.418192)
15936364,144.419336,-37.665443,POINT (-37.665443 144.419336)
15938177,144.433484,-37.683888,POINT (-37.683888 144.433484)
15940707,144.431034,-37.672259,POINT (-37.672259 144.431034)
15947616,144.432888,-37.659866,POINT (-37.659866 144.432888)
15948692,144.414426,-37.688956,POINT (-37.688956 144.414426)
15951269,144.434806,-37.661343,POINT (-37.661343 144.434806)
15952494,144.439114,-37.660921,POINT (-37.660921 144.439114)
15952683,144.410758,-37.688032,POINT (-37.688032 144.410758)
15956224,144.431034,-37.672259,POINT (-37.672259 144.431034)
15956494,144.430446,-37.669553,POINT (-37.669553 144.430446)
15960375,144.416115,-37.693311,POINT (-37.693311 144.416115)
15962565,144.431034,-37.672259,POINT (-37.672259 144.431034)
15965905,144.414206,-37.694908,POINT (-37.694908 144.414206)
15892485,144.154407,-37.34086,POINT (-37.34086 144.154407)
15957709,144.139815,-37.341,POINT (-37.341 144.139815)
15105392,145.096153,-37.690677,POINT (-37.690677 145.096153)
15844053,145.158212,-37.670174,POINT (-37.670174 145.158212)
15872108,145.151336,-37.664756,POINT (-37.664756 145.151336)
15884077,145.170042,-37.672073,POINT (-37.672073 145.170042)
15887697,145.197859,-37.621036,POINT (-37.621036 145.197859)
15889302,145.118443,-37.69996,POINT (-37.69996 145.118443)
15889994,145.097665,-37.706893,POINT (-37.706893 145.097665)
15890152,145.095181,-37.703748,POINT (-37.703748 145.095181)
15890717,145.163643,-37.675833,POINT (-37.675833 145.163643)
15891154,145.136115,-37.731582,POINT (-37.731582 145.136115)
15892991,145.116334,-37.68543,POINT (-37.68543 145.116334)
15893213,145.116006,-37.695168,POINT (-37.695168 145.116006)
15894831,145.099204,-37.699807,POINT (-37.699807 145.099204)
15894944,145.163024,-37.671083,POINT (-37.671083 145.163024)
15895040,145.097998,-37.694706,POINT (-37.694706 145.097998)
15897810,145.09953,-37.709207,POINT (-37.709207 145.09953)
12969899,144.709135,-37.627259,POINT (-37.627259 144.709135)
13196745,144.700289,-37.62352,POINT (-37.62352 144.700289)
14987622,144.698871,-37.620507,POINT (-37.620507 144.698871)
15810844,144.700077,-37.619643,POINT (-37.619643 144.700077)
15853554,144.696184,-37.625961,POINT (-37.625961 144.696184)
15860845,144.695087,-37.626287,POINT (-37.626287 144.695087)
15864019,144.70861,-37.623664,POINT (-37.623664 144.70861)
15866202,144.826923,-37.723406,POINT (-37.723406 144.826923)
15866305,144.826923,-37.723406,POINT (-37.723406 144.826923)
15872300,144.561431,-37.671709,POINT (-37.671709 144.561431)
15872831,144.736734,-37.645999,POINT (-37.645999 144.736734)
15881271,144.650032,-37.734363,POINT (-37.734363 144.650032)
15884128,144.697606,-37.624537,POINT (-37.624537 144.697606)
15884699,144.717325,-37.624218,POINT (-37.624218 144.717325)
15888332,144.697606,-37.624537,POINT (-37.624537 144.697606)
15888535,144.697606,-37.624537,POINT (-37.624537 144.697606)
15892437,144.699836,-37.623816,POINT (-37.623816 144.699836)
15892715,144.706208,-37.556665,POINT (-37.556665 144.706208)
15892864,144.59511,-37.479708,POINT (-37.479708 144.59511)
15894493,144.703999,-37.618124,POINT (-37.618124 144.703999)
13704474,145.179728,-37.765935,POINT (-37.765935 145.179728)
14058562,145.14908,-37.777321,POINT (-37.777321 145.14908)
14164587,145.160395,-37.793647,POINT (-37.793647 145.160395)
15738572,145.146778,-37.776354,POINT (-37.776354 145.146778)
15845761,145.150673,-37.786852,POINT (-37.786852 145.150673)
15850897,145.172586,-37.762985,POINT (-37.762985 145.172586)
15854038,145.153919,-37.788384,POINT (-37.788384 145.153919)
15857416,145.154255,-37.799473,POINT (-37.799473 145.154255)
15864207,145.16541,-37.789761,POINT (-37.789761 145.16541)
15869452,145.17232,-37.764037,POINT (-37.764037 145.17232)
15869583,145.147796,-37.788367,POINT (-37.788367 145.147796)
15872612,145.164141,-37.782322,POINT (-37.782322 145.164141)
15877478,145.157238,-37.787525,POINT (-37.787525 145.157238)
15878863,145.165675,-37.794057,POINT (-37.794057 145.165675)
15881191,145.157238,-37.787525,POINT (-37.787525 145.157238)
15881474,145.149666,-37.790008,POINT (-37.790008 145.149666)
15881741,145.180921,-37.764482,POINT (-37.764482 145.180921)
15882520,145.152602,-37.789015,POINT (-37.789015 145.152602)
15884020,145.172586,-37.762985,POINT (-37.762985 145.172586)
15886889,145.162436,-37.798204,POINT (-37.798204 145.162436)
12965374,145.19473,-37.805241,POINT (-37.805241 145.19473)
14138849,145.172032,-37.794821,POINT (-37.794821 145.172032)
14359623,145.189665,-37.804284,POINT (-37.804284 145.189665)
15251803,145.177325,-37.833987,POINT (-37.833987 145.177325)
15677903,145.178315,-37.798925,POINT (-37.798925 145.178315)
15739937,145.181791,-37.799687,POINT (-37.799687 145.181791)
15781892,145.178273,-37.835914,POINT (-37.835914 145.178273)
15865530,145.184335,-37.790152,POINT (-37.790152 145.184335)
15869284,145.17334,-37.802363,POINT (-37.802363 145.17334)
15872741,145.182807,-37.799561,POINT (-37.799561 145.182807)
15880811,145.193614,-37.803296,POINT (-37.803296 145.193614)
15882276,145.222372,-37.811078,POINT (-37.811078 145.222372)
15886685,145.233863,-37.817802,POINT (-37.817802 145.233863)
15888042,145.148467,-37.834266,POINT (-37.834266 145.148467)
15888327,145.222462,-37.818592,POINT (-37.818592 145.222462)
15892065,145.158134,-37.83483,POINT (-37.83483 145.158134)
15893460,145.143919,-37.791103,POINT (-37.791103 145.143919)
15894884,145.151375,-37.778549,POINT (-37.778549 145.151375)
11459022,145.236151,-37.998379,POINT (-37.998379 145.236151)
14572973,145.238983,-37.996887,POINT (-37.996887 145.238983)
15149014,145.23941,-37.987479,POINT (-37.987479 145.23941)
15811997,145.232234,-37.99169,POINT (-37.99169 145.232234)
15820143,145.23662,-37.977954,POINT (-37.977954 145.23662)
15879823,145.23745,-37.991407,POINT (-37.991407 145.23745)
15881204,145.238198,-37.980594,POINT (-37.980594 145.238198)
15881353,145.241054,-37.995277,POINT (-37.995277 145.241054)
15881652,145.245172,-37.987428,POINT (-37.987428 145.245172)
15884263,145.246757,-37.989892,POINT (-37.989892 145.246757)
15885657,145.223491,-37.987284,POINT (-37.987284 145.223491)
15891726,145.240135,-37.987202,POINT (-37.987202 145.240135)
15892555,145.239757,-37.997804,POINT (-37.997804 145.239757)
15895118,145.243561,-37.99341,POINT (-37.99341 145.243561)
15896515,145.250674,-37.990234,POINT (-37.990234 145.250674)
15897427,145.218352,-37.977408,POINT (-37.977408 145.218352)
15898517,145.203382,-37.984021,POINT (-37.984021 145.203382)
15901679,145.244421,-37.986476,POINT (-37.986476 145.244421)
10442667,144.291617,-36.777852,POINT (-36.777852 144.291617)
11910063,144.299921,-36.75204,POINT (-36.75204 144.299921)
15232696,144.297137,-36.751818,POINT (-36.751818 144.297137)
15893871,144.298608,-36.749179,POINT (-36.749179 144.298608)
15901871,144.306466,-36.764262,POINT (-36.764262 144.306466)
15901919,144.313646,-36.77386,POINT (-36.77386 144.313646)
15902439,144.303814,-36.764153,POINT (-36.764153 144.303814)
15903787,144.289441,-36.753739,POINT (-36.753739 144.289441)
15903978,144.322669,-36.696377,POINT (-36.696377 144.322669)
15904802,144.281054,-36.742813,POINT (-36.742813 144.281054)
15904991,144.313646,-36.77386,POINT (-36.77386 144.313646)
15905285,144.268736,-36.765739,POINT (-36.765739 144.268736)
15906379,144.294891,-36.749367,POINT (-36.749367 144.294891)
15906685,144.292272,-36.777247,POINT (-36.777247 144.292272)
15907253,144.307201,-36.717285,POINT (-36.717285 144.307201)
12980747,144.978946,-37.818195,POINT (-37.818195 144.978946)
15076799,144.982312,-37.816789,POINT (-37.816789 144.982312)
15731064,144.985273,-37.809621,POINT (-37.809621 144.985273)
15857453,144.978946,-37.818195,POINT (-37.818195 144.978946)
15876703,144.977471,-37.816443,POINT (-37.816443 144.977471)
15910348,144.989208,-37.815848,POINT (-37.815848 144.989208)
15910795,144.987563,-37.812286,POINT (-37.812286 144.987563)
15912061,144.989574,-37.814789,POINT (-37.814789 144.989574)
15913417,144.985561,-37.815721,POINT (-37.815721 144.985561)
15924343,144.986789,-37.815255,POINT (-37.815255 144.986789)
15924832,144.985531,-37.810043,POINT (-37.810043 144.985531)
15927521,144.988368,-37.81487,POINT (-37.81487 144.988368)
15935372,144.980274,-37.80984,POINT (-37.80984 144.980274)
15939455,144.977471,-37.816443,POINT (-37.816443 144.977471)
15950035,144.977471,-37.816443,POINT (-37.816443 144.977471)
15951667,144.986789,-37.815255,POINT (-37.815255 144.986789)
15953012,144.985593,-37.81163,POINT (-37.81163 144.985593)
15960988,144.977674,-37.817225,POINT (-37.817225 144.977674)
15961201,144.978672,-37.816765,POINT (-37.816765 144.978672)
15961559,144.976176,-37.811771,POINT (-37.811771 144.976176)
10241396,144.998401,-37.882014,POINT (-37.882014 144.998401)
10736155,145.00719,-37.885409,POINT (-37.885409 145.00719)
11173932,145.000254,-37.884722,POINT (-37.884722 145.000254)
14023432,145.006,-37.881276,POINT (-37.881276 145.006)
14651985,145.002817,-37.883513,POINT (-37.883513 145.002817)
15845514,144.998324,-37.87712,POINT (-37.87712 144.998324)
15849784,145.008441,-37.892944,POINT (-37.892944 145.008441)
15854865,145.00663,-37.881676,POINT (-37.881676 145.00663)
15858692,144.998277,-37.88465,POINT (-37.88465 144.998277)
