PropertyID,count_cafe,count_childcare,count_clinic,count_doctors,count_fast_food,count_fire_station,count_fuel,count_kindergarten,count_pharmacy,count_veterinary,min_dist_cafe,min_dist_childcare,min_dist_clinic,min_dist_doctors,min_dist_fast_food,min_dist_fire_station,min_dist_fuel,min_dist_kindergarten,min_dist_pharmacy,min_dist_veterinary,count_atm,count_bank,count_bar,count_brothel,count_bus_station,count_car_rental,count_casino,count_charging_station,count_cinema,count_college,count_community_centre,count_conference_centre,count_coworking_space,count_events_venue,count_exhibition_centre,count_food_court,count_hospital,count_internet_cafe,count_juice_bar,count_library,count_motorcycle_parking,count_nightclub,count_parcel_locker,count_parking_space,count_police,count_prison,count_restaurant,count_social_facility,count_student_accommodation,count_taxi,count_theatre,count_university,count_waste_disposal,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_brothel,min_dist_bus_station,min_dist_car_rental,min_dist_casino,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_community_centre,min_dist_conference_centre,min_dist_coworking_space,min_dist_events_venue,min_dist_exhibition_centre,min_dist_food_court,min_dist_hospital,min_dist_internet_cafe,min_dist_juice_bar,min_dist_library,min_dist_motorcycle_parking,min_dist_nightclub,min_dist_parcel_locker,min_dist_parking_space,min_dist_police,min_dist_prison,min_dist_restaurant,min_dist_social_facility,min_dist_student_accommodation,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_waste_disposal,count_nursing_home,count_retail,min_dist_nursing_home,min_dist_retail,count_social_centre,min_dist_social_centre,count_toy_library,min_dist_toy_library,count_waste_transfer_station,min_dist_waste_transfer_station,count_biergarten,min_dist_biergarten,count_private parking_space,min_dist_private parking_space,count_courier,count_events_centre,count_healthcare,min_dist_courier,min_dist_events_centre,min_dist_healthcare,count_meeting_point,count_music_venue,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_cafe;bar,min_dist_cafe;bar
17673270,50.0,1.0,3.0,1.0,19.0,1.0,7.0,3.0,7.0,2.0,380.5570098691086,1280.4861679116075,529.9548234067041,1842.4259528570349,563.2971291552238,1877.8777254041913,711.3389478896171,1092.091932815066,417.10997550078264,910.2192581926373,,5.0,14.0,,,2.0,,2.0,3.0,,4.0,,,1.0,,,1.0,,,2.0,,1.0,1.0,,2.0,,86.0,1.0,,2.0,6.0,,1.0,,487.6356642691875,414.245068035032,,,865.1079296084235,,492.2468760401038,1480.0430471664836,,259.5042049290218,,,1265.5383380178648,,,1792.327856538195,,,703.3077432241317,,1427.8811255030269,618.060597268659,,817.629606237075,,287.4477327734723,974.9615981407032,,691.1156876221767,635.0641505359339,,1077.271968925975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17673232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17673227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17673220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17673182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17673116,519.0,2.0,27.0,10.0,270.0,4.0,4.0,6.0,38.0,1.0,89.17306161864062,1375.9107397091118,713.403841728341,266.1613162486265,72.07024839859545,562.3488051917203,1512.7773214247106,1208.6229498312778,229.32724430734,1566.3431866487651,64.0,49.0,156.0,1.0,1.0,17.0,3.0,25.0,7.0,12.0,11.0,1.0,5.0,54.0,1.0,15.0,12.0,1.0,1.0,18.0,25.0,10.0,9.0,387.0,10.0,2.0,727.0,6.0,,8.0,35.0,19.0,4.0,175.36933885034304,232.68447459993718,129.24539119748033,1345.5631448491154,397.5931677948728,372.2177283339084,1066.5868124662659,87.33627499536871,808.6439031616319,213.64018492080643,893.2644277280515,1287.9056651648234,538.2220663454721,513.7157901301186,1308.3063420493538,421.8050033697818,1516.4135411397967,182.38373775018334,1169.9823678437488,204.1267537139048,223.15640641151444,560.55331937537,520.5559967382432,488.0309676641756,134.46835148574255,488.8373643582307,39.47282289886339,955.142006837183,,374.0725055804204,837.8036082673252,128.73005180552246,711.4700845501869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17673113,10.0,2.0,2.0,5.0,14.0,2.0,5.0,3.0,2.0,6.0,441.28882743482575,1590.6876825624176,1566.2682027591193,984.6536609401627,281.1706481592468,1148.3918407474368,817.6705652578236,1323.3869461143001,1487.3492022619694,1002.7054256679003,,,,,,,,2.0,1.0,2.0,1.0,,,1.0,,,,,,3.0,,,1.0,60.0,1.0,,8.0,2.0,,1.0,1.0,3.0,,,,,,,,,702.5022205906815,1771.8356110761806,1266.5141805746878,1502.732408541371,,,1862.1440790642566,,,,,,1561.081557134653,,,1321.9146103101948,1155.827285960528,919.2932361744098,,1381.436438696514,1468.4237947892004,,1458.9266832720143,1992.1221608939727,1551.95263029847,,1.0,,1386.302681072238,,2.0,1854.5000320708311,,,,,,,,,,,,,,,,,,,,,,,,
17672917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672909,,2.0,,,2.0,2.0,1.0,,,,,1367.0311101091431,,,414.8929644215816,1955.1629404900416,410.9896795492631,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,415.4184413744135,,,,,,,,,,494.63017834668176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672904,15.0,9.0,3.0,11.0,22.0,3.0,5.0,4.0,2.0,2.0,392.46388966460773,451.29410110904473,370.5140609720089,630.5456938544538,415.39022645588483,666.0425756039477,326.0349696789928,456.1829296171662,623.0121352093746,721.8603789177057,4.0,1.0,1.0,,,,,1.0,,,3.0,,,,,,3.0,,,1.0,,,,255.0,,,18.0,17.0,,1.0,2.0,,,622.3373952553885,625.3900460202228,817.2853161440366,,,,,817.1681717840735,,,502.9970803158281,,,,,,1690.0676187523027,,,616.3175034444923,,,,308.3136405187653,,,356.03911875288856,525.2761367145406,,783.8339139623132,1290.2138042917124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672874,2.0,,1.0,2.0,3.0,,2.0,7.0,2.0,,1202.2101960730085,,1885.2796987614659,1889.727839148133,1062.021398353918,,1178.5993090699633,508.1372847018465,1216.1059771363566,,,1.0,,,,,,1.0,,,4.0,,,,,,,,,,,,,56.0,,,2.0,2.0,,,1.0,,,,1196.3500148354105,,,,,,1528.1618390365434,,,1092.0176111298751,,,,,,,,,,,,,1670.3813662177579,,,1207.435790929672,1077.090095924137,,,1824.6863527892313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672823,553.0,2.0,28.0,18.0,271.0,3.0,6.0,11.0,41.0,1.0,34.24124580216423,1023.1613260412529,104.46026054919723,489.19239818131575,63.58435726500751,558.3747132098696,1180.623567712011,390.75317355822966,273.6219025177693,1290.8364567592635,70.0,49.0,189.0,1.0,1.0,12.0,3.0,21.0,7.0,13.0,13.0,2.0,2.0,60.0,1.0,15.0,18.0,3.0,1.0,20.0,25.0,14.0,7.0,433.0,10.0,2.0,790.0,10.0,7.0,9.0,38.0,20.0,4.0,158.59078869508636,145.28226014609965,56.936939341808056,588.7418461121797,1229.07794925799,132.41932077692428,1636.6021486251625,330.7004056783528,145.55204474460885,216.535226993175,300.2258500479039,2029.923111490604,338.6293498260404,322.26803784447327,2017.1221411076626,136.90210095567818,1071.5672563177516,1014.6698628581167,1281.0345043059624,144.2392997886437,244.02225898149604,442.6854865437985,149.5037665500563,286.36434721975576,438.18639159017465,1160.6393917910486,16.45267959614918,1021.420513130136,1421.4178859928018,272.6202300967437,406.76934355345674,76.31757621927768,429.9384262902496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672742,,,,,1.0,1.0,1.0,,,,,,,,1026.6229437651446,985.8722766464405,1016.5092674247678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672711,3.0,1.0,3.0,,6.0,2.0,5.0,2.0,1.0,,541.3775220715215,1042.0410967506416,1140.4676445810112,,522.3284420906168,864.4959845634155,586.4114134224725,1091.7561958170552,1024.1529988078871,,,,,,1.0,,,2.0,,,3.0,,,,,,,,,2.0,1.0,,1.0,589.0,2.0,,1.0,1.0,,,1.0,,,,,,,1082.1783023792418,,,1211.047886611966,,,937.4378629647189,,,,,,,,,941.4724936402972,995.8059764617183,,599.007842332829,856.6557787263239,971.3228731336749,,1065.6688905221772,1100.6297816393342,,,1525.7287173643062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672579,525.0,3.0,19.0,13.0,259.0,4.0,6.0,11.0,39.0,,6.410023368920596,166.96681695453972,326.56608295552104,740.7653384712866,168.88162469383983,937.030271231775,1482.3543867827022,1128.1030774937103,355.1256165372919,,62.0,49.0,174.0,5.0,1.0,15.0,3.0,22.0,6.0,12.0,8.0,2.0,4.0,19.0,1.0,14.0,14.0,3.0,1.0,16.0,22.0,13.0,7.0,422.0,11.0,2.0,744.0,7.0,,10.0,28.0,20.0,4.0,223.41490250088688,163.5328451784296,89.05540111338469,1529.3791804345833,1602.870188338871,57.12583581504889,1282.3903785391472,44.139228956026294,194.29168380776994,355.85814758160205,886.1462446774303,989.1869285838728,740.6592868117958,202.93766237084623,1780.2344213887632,296.58870803699114,824.1994520662253,1425.710008649214,518.174653972183,395.89610705718786,133.17903865204676,436.50128484335806,490.04639745001964,743.3935199313328,318.4211225168247,1804.5174089908478,9.572187763524566,878.9618166082166,,310.70196057468337,84.32679012168603,196.834070599546,259.9078510997237,,,,,,,,,,,,,,,,1.0,,,1884.041304916583,,,,,,,,,,,
17672548,4.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,,1139.5784579217857,939.4741370574911,965.1143746661658,704.3301316040964,192.10935787259749,1857.785055427611,280.2114526120021,811.0156397961948,216.15489051825156,,1.0,3.0,,,,1.0,,1.0,,,2.0,,,,,,1.0,,,1.0,,,,60.0,,,5.0,1.0,,,,,,214.94835778923184,1139.3360730645852,,,,1951.3608315089386,,1889.8194937922303,,,842.6301680753777,,,,,,990.320379081563,,,1348.9197720792338,,,,1219.3914385577064,,,198.7753483406759,2234.9380596840538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672534,320.0,6.0,11.0,11.0,152.0,2.0,8.0,5.0,23.0,3.0,202.6724397109299,420.3782044773164,709.3140973607376,1047.6976187171763,339.21310030782365,691.4536075266599,290.7792963004963,459.3590780164334,325.1521883554946,422.6801047727272,39.0,41.0,63.0,3.0,1.0,11.0,3.0,12.0,2.0,9.0,10.0,1.0,3.0,8.0,1.0,7.0,,1.0,1.0,11.0,11.0,5.0,4.0,14.0,8.0,2.0,339.0,8.0,,9.0,20.0,7.0,2.0,740.7428705231528,465.8599090152972,260.27911175003527,1399.3229611590107,1524.2980185543672,491.0963934536763,605.2514456366242,592.3894244043412,741.7798609375391,491.94373653990175,436.43445551906314,515.5491294149964,595.1257574654135,669.7097340399749,471.00300837653197,815.2310156613604,,1639.893057062707,1609.5319335322467,816.5885170081854,1353.6209968871162,490.91753734870366,963.2186742816519,982.6785398547435,690.5092608011814,1922.447199239358,136.70389398258988,640.1317667634066,,966.865547128125,516.389064182535,902.9056629367639,680.2284441112164,,,,,3.0,1001.4195551305072,1.0,1057.9799322551764,,,,,,,,,,,,,,,,,,,,,,
17672449,2.0,,,,1.0,,2.0,3.0,,1.0,1226.4169875215935,,,,1664.275143962274,,1689.881317364837,1303.4142478428435,,1907.199478946291,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.3288218936257,1663.734182971541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672309,4.0,,3.0,1.0,7.0,1.0,4.0,1.0,3.0,,1315.62337800291,,765.394769581003,1649.9632348625096,476.55006098562257,755.7081731590694,772.5189975206331,748.579269017179,583.6498716688573,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,3.0,,,1.0,,,,,1342.0809884271137,,,1365.0336780379637,,,614.8620296325523,1282.5610612353971,,,,,,,,,,,1334.8410424067556,,,,,1773.5299137092659,,1452.1552682747872,,,1421.6620177104494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672213,41.0,6.0,3.0,3.0,32.0,1.0,8.0,4.0,10.0,,2.724968058244018,195.11204429274056,600.8423061558328,55.908523227550546,44.952494755446324,447.5246525181358,524.1396996975766,978.2400871206011,52.339087330606645,,1.0,7.0,8.0,,,1.0,,3.0,2.0,,3.0,,,,,,4.0,,,4.0,,,,65.0,,,64.0,6.0,,,1.0,6.0,1.0,1511.9607154698322,18.606728890274223,339.17993885168283,,,134.60495759777908,,221.9574947436415,102.34737109630372,,400.45570388845067,,,,,,1163.1351708482568,,,444.50455389195344,,,,70.53279542214818,,,26.361889561273113,674.6862270338485,,,1482.0071962325312,289.41078138977514,1501.9595582535549,,1.0,,524.3210591205299,,,,,,,,,,,,,,,,,,,,,,,,,,
17672212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672109,,,,,,,1.0,,,,,,,,,,1959.4608058683434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.5579244070211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672095,63.0,4.0,15.0,11.0,37.0,,8.0,8.0,7.0,4.0,59.10958772000588,504.1422254561553,466.23832660271825,342.71826163593454,380.7746047395622,,765.7419236393706,403.76316021900436,348.89052205807286,170.59773840119922,5.0,1.0,7.0,1.0,,,,3.0,1.0,3.0,10.0,,,4.0,,1.0,6.0,,,2.0,1.0,,2.0,1.0,2.0,1.0,58.0,9.0,,,2.0,1.0,1.0,372.7088571431213,1411.2443275213927,388.30998193161173,734.6300261398503,,,,882.4295472082468,1878.833808851428,529.8206743158581,544.8224777114715,,,211.8601751029327,,308.2784792611814,824.4874763307067,,,778.3793577834192,337.4831512024645,,256.2837950930019,1705.7430266337556,1060.5585765652943,2134.628324907281,155.36652686326056,329.8160102858925,,,1725.4329580319127,2239.237354702882,1326.6640562921004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672087,95.0,,9.0,6.0,46.0,1.0,9.0,2.0,17.0,3.0,471.01726467134813,,751.3494994336048,519.5275100812172,468.9133734263687,779.8883112686694,433.0146547621202,1221.0449455326352,648.9511857551569,1668.284449136073,4.0,14.0,27.0,,,3.0,,3.0,4.0,,1.0,,,,,,2.0,,,5.0,,3.0,,140.0,2.0,,145.0,7.0,,4.0,8.0,1.0,,792.9000604469546,760.0297455491539,330.7421906781371,,,944.3234157453248,,851.3051667794624,929.2157263154805,,1352.5151638189775,,,,,,620.6921245105702,,,610.7145666977261,,954.5990843575798,,157.7114662383553,1296.891209100963,,344.7567893689701,242.74219811895045,,695.2014303923913,908.7802191319136,547.5925349935283,,,,,,1.0,369.7412190544675,,,,,,,,,,,,,,,,,,,,,,,,
17672071,,,,,,,1.0,1.0,,,,,,,,,1438.087325301631,158.01065158650613,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,168.80839365784817,,,,,,,,,,,,,,,,,,,,,,,89.7117888669464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672070,3.0,,,,7.0,1.0,7.0,,1.0,1.0,1581.2381827071333,,,,431.66916280345106,308.25451352425716,302.22546318906143,,1805.5689751501557,1683.8217514959915,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,5.0,,,1.0,,,,,1928.7325153295683,,,,,,,,,,,,,,,1152.1138580068846,,,,,,,,1957.156808691481,,1425.9494634397306,,,1834.6272348280463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672056,379.0,3.0,24.0,15.0,212.0,2.0,8.0,9.0,28.0,3.0,65.212243495118,802.4955898205601,145.89408767991756,55.5211415296344,108.94087968842912,935.6475038285479,443.52539894358137,543.6246390033174,243.35886912414162,455.29544924369554,43.0,33.0,74.0,2.0,1.0,9.0,,15.0,5.0,10.0,11.0,,3.0,57.0,,11.0,9.0,1.0,,14.0,16.0,4.0,8.0,391.0,7.0,2.0,493.0,8.0,7.0,5.0,11.0,11.0,1.0,809.606839674954,843.553767434772,275.60075179211805,1316.2647480455328,1571.8527815633145,1123.9996006510405,,544.8275605970786,1468.3138894149301,170.52590968524976,177.91537339522426,,1534.5322026911688,405.33214829062916,,985.5982807338625,660.0960539340759,1504.8096774582127,,161.03544212259482,1184.6398961996015,1815.6464516264452,1013.5448072578472,874.6760582762066,566.557280460983,1092.4464162993227,146.67130148322076,395.31819859764306,1237.507236450801,1179.0598077380944,242.9075710684775,1035.7901165481096,1010.3937563517164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672053,551.0,3.0,28.0,17.0,263.0,3.0,6.0,12.0,42.0,1.0,50.741749374608325,1225.4553808407686,198.0389139511553,495.53509792649396,20.582554726442464,541.3960888550876,1024.881034223497,496.62923521320386,211.71429071554306,1117.491843015167,69.0,50.0,177.0,1.0,1.0,14.0,3.0,23.0,7.0,13.0,10.0,1.0,3.0,60.0,1.0,15.0,14.0,2.0,1.0,19.0,26.0,10.0,8.0,419.0,10.0,2.0,772.0,9.0,7.0,8.0,37.0,20.0,4.0,203.52836955288134,296.27281448392097,50.17508178854076,614.3242410077163,1114.1347917191915,98.43152175188713,1656.3320156593795,430.63034438315714,339.9054369984279,119.02252208736354,190.1193430601793,1992.1389211857556,547.1217700915597,245.41947975760183,1994.0087448897032,60.625105718677105,942.1315575898265,910.2099475534205,1404.8975080213277,171.0405744645438,22.52330621869915,664.3336590622096,204.38173002122934,185.5526748306194,559.3261341207691,984.607331268494,18.23257924234319,869.6533800579741,1401.2125759522273,189.17037172935272,590.6592641653077,79.12811568769081,205.31132326782642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671930,6.0,1.0,4.0,,11.0,1.0,5.0,7.0,1.0,,940.1924393209737,1597.1314795918659,1063.9945126158239,,1128.0454481353004,1768.984889864886,205.91019574620074,1285.865376825828,1716.8284978696759,,2.0,,2.0,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,45.0,2.0,,12.0,2.0,,,,,,1013.1607281324016,,1364.88181694345,,,,,,,,1489.3254074314937,,,,,,947.9692440244039,,,1479.0490332882985,,,,1182.879022632652,1422.6560100676481,,1105.683563391739,1493.9617213699235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671877,12.0,1.0,6.0,4.0,14.0,,6.0,9.0,9.0,1.0,134.99160140228963,1655.5683582166598,173.16329125220153,194.18948390652753,125.24037317240908,,589.9857908270894,187.87658780614427,212.57172401244094,1627.7398196106678,4.0,3.0,1.0,,1.0,,,,,1.0,3.0,,,1.0,,,,,,1.0,,,1.0,264.0,,,35.0,4.0,,1.0,1.0,2.0,,199.1237960195394,290.32612888768926,267.58828901447106,,159.08899164715095,,,,,295.83607523704393,344.71003074521775,,,1177.1114969378507,,,,,,420.1657695885816,,,1080.231341058075,200.00436336811768,,,99.67216049321016,242.45205794479216,,93.85969119330144,335.1508650596093,369.8825382599675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671861,8.0,,1.0,1.0,4.0,1.0,2.0,,1.0,,506.65866373278436,,609.4981752303438,479.16636487771325,577.113778246545,924.5907383512911,765.3222515309468,,512.3525617049964,,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,44.0,1.0,,11.0,3.0,,,,,,599.6627935859988,577.3279603493463,594.0558521673715,,,,,472.1796377503985,,,446.2452241461974,,,,,,,,,,,,,1275.4971518519353,676.1753344875425,,417.06902180974987,1837.7257993362982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671561,140.0,4.0,13.0,9.0,57.0,1.0,9.0,7.0,16.0,3.0,9.249032975133241,793.3959390586746,1324.4907210170513,378.25654043172153,314.8677112859221,1839.884037158849,664.3741336214208,876.2779759055588,360.14325693232803,1714.3862758696996,7.0,21.0,24.0,3.0,,3.0,,7.0,2.0,5.0,6.0,,2.0,4.0,,,1.0,,,11.0,,3.0,,147.0,2.0,,161.0,12.0,,5.0,14.0,5.0,,1408.884002937406,311.97828595696444,422.6566068860992,751.5250046896987,,1030.7479148493517,,902.1058797668219,1900.986236482672,738.9332230333824,446.1531426749076,,1581.3017641338236,1607.9396989064637,,,1044.546642986763,,,1004.7049900387622,,1143.3481337941726,,660.9077184781714,1423.9803394146559,,94.21355126482737,1012.0251794010353,,972.648452885836,683.6442582075795,1194.1564594824258,,,,,,3.0,1451.3954612745613,1.0,1180.2871857831776,,,,,,,,,,,,,,,,,,,,,,
17671559,26.0,,7.0,1.0,17.0,1.0,8.0,4.0,5.0,1.0,687.0050027007742,,963.9708172004649,1192.9239643609362,481.8226835613116,1315.9109275434403,221.4415262209276,1463.422387960082,835.2733014495955,1250.4502291554338,3.0,5.0,,,1.0,4.0,,4.0,1.0,2.0,2.0,,,,,,7.0,,,2.0,,,3.0,609.0,1.0,,54.0,1.0,,,1.0,1.0,,872.1106067196768,807.9248181834944,,,1912.0659222418335,1400.6551761775368,,1383.0094556901838,1530.0794356056074,1014.9907177272084,500.59904761608254,,,,,,1193.006565678059,,,967.5920958905675,,,1414.972451350104,525.5622598651802,1379.5801693631515,,753.9234116134127,1104.684148399528,,,1996.9507906585966,2383.9916035103292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671471,535.0,4.0,28.0,18.0,264.0,3.0,8.0,11.0,41.0,2.0,101.67635045316189,1384.8387944298465,73.58746564257929,279.98562438039085,125.63067879565382,306.4502847906963,810.3676628031612,245.01803374140073,99.89588868325714,924.1385633507707,67.0,47.0,178.0,1.0,1.0,11.0,1.0,22.0,6.0,13.0,10.0,,2.0,57.0,,15.0,14.0,3.0,1.0,17.0,25.0,13.0,7.0,420.0,10.0,2.0,770.0,8.0,7.0,8.0,29.0,19.0,3.0,174.2996108531554,515.5394148813574,119.74707394205767,403.26111778416043,1330.8757327570797,229.67803049088445,1913.4557859893887,276.0615021064002,515.4813689524786,164.68667477010393,67.31042814798231,,703.1900153014685,229.00286063013792,,141.42503323496194,708.8378957956068,1137.1593016931618,1637.8742170268242,240.87608915308314,241.93112079508927,720.4727639653291,288.444579459121,79.45843079858726,753.1550373525637,1143.0493612049877,14.89057860130024,757.2894216841487,1148.3903927120352,97.72693591451308,777.101577272545,211.51012727826102,283.0799489597187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671233,25.0,7.0,8.0,2.0,29.0,1.0,6.0,6.0,4.0,2.0,164.85898695224176,242.7655865856947,740.8642562156695,802.5074519250782,844.0581304014604,295.7464437107717,613.6655279805192,428.1450877841202,821.4730963753191,1662.548248407474,6.0,7.0,,,1.0,3.0,,2.0,,3.0,6.0,,,1.0,,1.0,2.0,,,2.0,,,1.0,362.0,1.0,,40.0,6.0,,1.0,,1.0,17.0,880.7584779377066,811.6048774549807,,,859.9059951189597,1645.6703467782409,,1014.6951943590807,,606.8256932256859,351.4427420797169,,,429.775221450531,,853.1092611975391,1241.3990352065234,,,385.3355648923431,,,1920.3135418659438,414.1502941253352,460.46695825320364,,674.1365514616247,552.416806273761,,992.9691478993393,,793.0469964554945,1060.165617834547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671214,64.0,,6.0,17.0,39.0,1.0,9.0,20.0,7.0,1.0,331.8007603099412,,804.1546040351043,1228.9589338002627,153.61079049993717,1922.4090323585335,721.5903662359648,751.7949237544348,917.1108512485928,1370.6476987547294,4.0,8.0,8.0,,,1.0,,3.0,1.0,,6.0,,1.0,4.0,,,2.0,,,4.0,,1.0,,3.0,,,54.0,1.0,,,,,,1351.8691581882806,1439.9532752211378,835.5080836064961,,,1344.7754136236838,,1553.6826079986636,1956.1595203092531,,516.3573115959059,,1287.6108016236108,1384.4990882774323,,,1191.069079806393,,,994.3852700248474,,1789.3030823783138,,762.4454176957554,,,797.1178246432569,1264.1348424418868,,,,,,1.0,,1151.4323085564743,,1.0,1663.8103816469666,,,,,,,,,,,,,,,,,,,,,,,,
17671193,,,,,1.0,1.0,2.0,1.0,,,,,,,1441.1113694226556,1181.5818922574645,1478.4226471620136,1815.4370873739351,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.9577173609248,,,,,,1112.1145284166107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
